,ACh1,ACh2,ACh3,ACh4,ACh5,ACh6,ACh7,ACh8,ACh9,ACh10,ACh11,ACh12,ACh13,ACh14,ACh15,ACh16,ACh17,ACh18,ACh19,ACh20,ACh21,ACh22,ACh23,ACh24,ACh25,ACh26,ACh27,ACh28,ACh29,ACh30,ACh31,ACh32,BCh1,BCh2,BCh3,BCh4,BCh5,BCh6,BCh7,BCh8,BCh9,BCh10,BCh11,BCh12,BCh13,BCh14,BCh15,BCh16,BCh17,BCh18,BCh19,BCh20,BCh21,BCh22,BCh23,BCh24,BCh25,BCh26,BCh27,BCh28,BCh29,BCh30,BCh31,BCh32,DCh1,DCh2,DCh3,DCh4,DCh5,DCh6,DCh7,DCh8,DCh9,DCh10,DCh11,DCh12,DCh13,DCh14,DCh15,DCh16,DCh17,DCh18,DCh19,DCh20,DCh21,DCh22,DCh23,DCh24,DCh25,DCh26,DCh27,DCh28,DCh29,DCh30,DCh31,DCh32,GCh1,GCh2,GCh3,GCh4,GCh5,GCh6,GCh7,GCh8,GCh9,GCh10,GCh11,GCh12,GCh13,GCh14,GCh15,GCh16,GCh17,GCh18,GCh19,GCh20,GCh21,GCh22,GCh23,GCh24,GCh25,GCh26,GCh27,GCh28,GCh29,GCh30,GCh31,GCh32,TCh1,TCh2,TCh3,TCh4,TCh5,TCh6,TCh7,TCh8,TCh9,TCh10,TCh11,TCh12,TCh13,TCh14,TCh15,TCh16,TCh17,TCh18,TCh19,TCh20,TCh21,TCh22,TCh23,TCh24,TCh25,TCh26,TCh27,TCh28,TCh29,TCh30,TCh31,TCh32,target
0,4.5121528409392,2.23684781239188,16.2375652308457,8.48531647302507,23.8680402385809,8.09588688888509,61.0925200420053,63.7904793012982,68.686678725181,69.9252117832654,11.2634548853188,13.2047604479458,21.564257436427003,40.4558224989993,61.7802330254486,63.7035139143701,5.99774933289842,0.0,53.8595122225663,70.1823840355674,4.21000790745084,20.7819550316673,49.997508628119405,55.570749344866,1.99559470457834,1.93264483800589,4.04415330004853,9.59562897469001,18.6684800873444,16.9202729100353,49.938261959439004,50.9085076768504,1.27486299941177,0.788086965317288,3.0366919187564396,1.8766514944764598,4.01600662795258,1.30554277609469,4.14680925082459,3.6549165816342795,3.6239200030020697,3.70191950579309,3.17712651165811,4.46385466498962,5.44952623924303,10.3666987876353,5.3686217807967695,5.872800165432191,2.56406457797113,0.0,6.7565456886780595,3.5769035268715204,1.05081934715096,4.31748470850735,5.38688381638677,5.90505681243871,0.6115196686271179,0.6447460830924511,1.15170594076787,3.20177397021357,7.12514268116714,6.97219195548874,7.741030148886679,9.38986877311658,92.1112015232651,95.67206274360491,74.1464009175827,85.38508675380379,64.6446809055993,88.5281919277424,24.513129851279203,23.5748874949657,20.147635102365697,18.583042562435104,79.0080972835448,73.575377422856,63.59916192954229,36.5663108460134,23.2451852370145,21.6625977436633,85.26770294648001,0.0,29.7985227228577,18.869918766279,92.75863121941009,66.8725493207349,33.9351586515889,28.982648345867,96.4183006247567,96.19472942413609,92.6946809338409,79.98766786676771,57.49061423766889,62.684433908442,30.037476363569002,29.206133798343895,0.328669264320383,0.267549153862465,0.905545934741777,0.654049754526535,1.5295631983505702,0.413451446768761,0.486714547588139,0.31804002172033,0.305896911618805,0.400765551593317,0.840913187097266,1.42815755959275,2.15815149574485,1.92169036852395,0.622397404453115,0.5467736047016529,0.652749249512962,0.0,0.67421751991238,0.363557872891606,0.44919686578573803,1.3065669135061,1.17428795426071,0.806269595560767,0.145947055232471,0.21787537170495,0.330491042175299,0.7791489905156981,1.73758267912184,1.91526917503551,1.12027740067079,1.00357153261652,1.77311337206288,1.0354533248236801,5.67379599807284,3.5988955241675096,5.94170902951644,1.65692696050881,9.76082630830299,8.661676600380309,7.235869257830879,7.38906059691319,5.7104081323808895,7.327849904615519,7.228902899043031,10.6894774988274,8.983562552286429,8.214314571833519,5.51773389313761,0.0,8.911201845985609,7.00723579839047,1.5313446602028,6.7214440255845,9.50616094964443,8.73527590126696,0.828637946805486,1.0100042830601401,1.77896878316716,6.43578019781334,14.9781803146975,11.507832050998198,11.162954127434402,9.491918219072279,0
1,4.53976947597673,4.31022635821355,4.95900694188336,3.96535663403279,7.22241403909204,5.46690200137984,16.7510863748473,19.9453599156892,30.425709047063798,24.1289852162985,5.10389677370029,4.11774442066738,11.495992803380101,17.1998118414094,14.3642872378929,15.798085336495399,5.0162861848759,0.0,10.470283461456301,24.913275741174804,5.96570386127797,4.40036915410528,10.763095103666199,11.069510753711901,4.00565434698541,2.819534671263,4.17581497815871,2.9867650896591402,6.34186647504722,6.70074135325668,10.6734829219718,12.4824371627385,11.3765801891813,12.275992125428697,10.4555851073522,14.2106832337955,13.425005548441698,25.034091920734802,5.70034639567702,5.559313119147951,4.67637960938556,4.95636178349317,14.992987448230698,27.4905582035021,7.375957359530259,14.983750204394697,5.60051469910926,5.57376665813771,7.659519863637859,0.0,4.60882528763877,4.899015449105749,10.152775238459599,18.960639670047897,11.883418389693901,13.457282969628999,13.9180161849122,14.2965145995362,10.4114624346375,7.3639281798272,8.833220198036448,16.1414741199176,5.31598540892079,5.49519220816088,64.4308185816146,63.964827419051396,61.0311466651387,59.8541728614403,50.0806027791918,35.292635742434,53.9235399343918,53.4080999178417,49.3359017886682,54.07519070108,55.818796099363006,39.4900783091924,55.5673974057234,41.1084764510984,56.3327924825462,55.4048974292324,63.83825955221,0.0,64.7483676844085,54.2205588075377,59.6750416016453,49.9600726472076,46.7218883516179,43.662596724357606,62.271651184248505,66.3128898018372,66.87704470971171,75.881035199438,61.707744819256106,53.34279347659079,59.54936124646,57.651571211729,8.98152755544878,9.00623359591758,6.58754290143226,8.77290650469804,11.8483166389258,20.8529950701717,1.56534337583445,1.9972320304821798,1.1865523622921101,1.85023415972228,10.7366126208307,18.20755155267,3.24149899616679,8.4039958899205,1.74001342450066,1.9654170114264597,4.92961744113783,0.0,1.40065766620325,1.64918915143597,6.390228150849629,12.4489219728713,10.0859651360565,13.0163198976726,10.063145177524301,9.465057665532619,8.01444048243882,5.20875766096951,5.04722934920403,8.35753612204152,1.69633456361074,1.97728157493013,10.6713041977779,10.4427205013882,16.9667183841926,13.1968807660328,17.4236609943488,13.35337526528,22.0596839192488,19.0899950168387,14.375457192591501,14.989228139407,13.3477070578751,10.6940675139689,22.319153435198803,18.3039656131763,21.962392155950898,21.257833564707802,18.5563169581377,0.0,18.771865900292898,14.317960850745099,17.8162511477679,14.2299965557676,20.5456330189646,18.7942896546287,9.741533106328859,7.10600326183097,10.521237395053301,8.559513870106269,18.0699391584559,15.4574549281934,22.764835859036303,22.393517842442197,0
2,9.87681133829715,9.07030376980395,3.5721856795033102,4.27241102884306,12.5596729228321,19.1567085625072,26.778865087038803,17.1349124849338,53.1875617803401,49.57437295554271,4.7600218974541395,8.141746457163,17.605908983219898,27.49835544592,30.8224831649603,33.3466795966728,9.764570911062961,0.0,28.409584134519896,49.6676899940383,10.7846173321496,9.74272458659351,22.222382584534696,30.146301203643304,6.39258011325632,7.70962074032135,9.73709126192683,2.44858992958366,9.957047553958311,10.4160476219402,26.7783835126825,26.526173277732,11.2246455682198,11.3153236042574,4.75442355839067,9.49830233635655,22.997460604557702,20.40576249591,19.2471439673469,9.47898219998066,13.253265600308499,14.2705291074397,6.1271958030163205,22.3685116885077,26.0480474636127,26.774990032681398,22.115561392312603,21.6779623298063,11.5238292423281,0.0,20.600828604556103,14.1615783195096,16.0756453884775,32.7560932612304,21.4603745286941,22.054316264257398,7.814392597876741,13.0587880240809,11.6839420555273,3.0591734845929106,20.0980205964035,19.434820162701,25.2071911302345,22.800164369953798,65.4083587035228,66.3673081746019,85.1887882383009,76.9092709635515,43.9565960776776,42.923488140858296,36.205874400753395,65.9813433885495,23.8253732131882,26.030298592669396,81.9016333477498,50.5557097633764,38.3791934772924,30.349123473439697,31.773643993727603,32.4229434681222,65.03079417258701,0.0,37.6075122530196,25.581542501110896,55.7936377312811,33.6471624141918,38.688715012665,33.4631806401418,76.5774729563437,65.80007750783521,64.44622545383511,90.7960416403322,55.3052854506668,56.0080916377647,33.237213368488604,36.9378344908761,3.53844985768368,3.78524612409576,1.14309851487318,3.4723401880902003,6.925254689881999,4.4374095257708,2.8711650112675,1.4209763323041498,2.0519120130537,1.89243070113296,1.46736756006637,8.27203885020644,3.6737417750713397,4.1336011476723,2.95234913036613,2.4872231050853197,3.18341706802266,0.0,2.4503162183736897,2.1735804588726,2.93411509685668,12.6089146717674,2.80251732341338,2.9275460681810297,2.49141455276776,4.71025697357998,3.9396870834124798,1.0172091712997,3.11671208784307,3.02290802860646,3.4950095753867503,2.97539626884413,9.95173453227671,9.46181832724098,5.34150400893277,5.84767548315862,13.5610157050507,13.076631274953499,14.896951533593302,5.98378559423125,7.681887393109161,8.23236864321517,5.74378139171301,10.661993240747199,14.2931083008038,11.2439299002862,12.3359623186339,10.0651915003128,10.4973886059995,0.0,10.93175878953,8.41560872646871,14.4119844512349,11.2451050662168,14.8260105506923,11.408655823776,6.72413977975585,8.7212567541829,10.1930541452974,2.67898577419138,11.5229343111278,11.118132548987598,11.2822024132075,10.760431592593902,0
3,4.22410665202383,6.19028229589568,8.67087340202182,8.869053535497759,25.241643931694604,20.7499292504718,40.96814979439271,43.190059190247,42.5098268441901,41.3796755288749,10.8891936025825,13.341543898654999,25.956096319747896,31.8394211056118,40.64949124646821,41.080129294761896,12.1679933428345,0.0,35.7140023314248,39.0429879166791,18.280535062435302,20.109724182074302,34.7486052066659,35.243710160042,5.7730612621398905,8.10793498594537,2.3980413560527003,6.545022883219839,16.567834177995802,22.908923119133803,40.184532031848796,30.531993970637302,16.718421917195,15.832301401509,7.17117276621846,6.582852148007901,18.350055133432697,21.4723408532442,13.1671780533687,9.678849038099,11.860432184719802,12.2471569458823,18.289815891682,25.799999043463398,13.937107640741802,9.46176499091758,12.8749413403934,10.598560309978101,14.515865224985301,0.0,11.388904015646999,12.3079677958764,8.95751272317426,13.3141544536655,14.6140671726249,10.704160108938,18.8526490280588,21.375059207458502,5.96559319186653,19.6534154111462,15.7301158512357,19.9235740071027,12.2882709066392,11.5574705526241,61.9643654694633,60.243809635869106,75.4600563726938,76.2190915242868,36.5624950143582,39.6548931511242,29.471510176549,34.3569809644554,32.044556569358,31.753937669549398,53.2183333600615,34.256563197455804,41.7602076549196,45.133872155619294,31.1349205572507,35.6444581073311,54.1221789032287,0.0,37.6195341522364,33.4492162874195,59.4979534804181,52.3394100168549,31.217536096668802,39.9633490051004,59.009400652572204,48.08479765774221,84.2384578929257,53.0211268380052,49.570231116515,33.4708072499106,31.417718153699496,43.241464707838,12.9050199709824,11.855709469251199,3.2027337628418,3.6516697355708905,8.47379027296607,10.805954617455098,3.9287699370102205,2.31534414800903,3.02986855402421,3.7512470967431404,9.720774391297859,18.803493026509102,3.6869683631964505,2.17910067883772,3.1188317868649,2.3657101097336,8.868498889789189,0.0,3.2112106048115097,3.78897155786404,3.43770711636022,5.70953643806564,4.812732279689371,3.5956697417955397,11.6214140252847,16.4377864445048,4.62865539877008,14.9345810504443,6.98247873310158,11.235351994528502,3.3604937531000902,2.82397512321617,4.18808599033579,5.877897197474789,5.49516369622434,4.6773330566367,11.3720156475483,7.31688212770495,12.4643920386791,10.458766659188301,10.555315847708199,10.8679827589502,7.88188275437553,7.798400833916579,14.659620021395199,11.385841069012999,12.2218150690229,10.3111421781945,10.3254636391615,0.0,12.0663488958804,11.4108564421614,9.82629161761258,8.52717490933925,14.6070592443509,10.493110984124199,4.74347503194429,5.994421704348941,2.76925216038508,5.845853817184009,11.1493401211515,12.461343629324,12.7489851547124,11.8450956456842,0
4,18.4410486918633,19.286109773915697,8.90112850842778,12.8887355154343,7.27277076465475,15.8792942803813,23.1829138797324,38.0460452567627,29.1406030517627,32.5242669487283,15.3733573255889,12.630065014647998,13.485333164561201,24.469171010167305,27.148828370219103,39.845232533182894,16.420239268392802,0.0,27.771880791673397,27.986778905195102,13.4610753006798,13.0717254083201,14.2564403659734,31.834264767300702,16.4777145378394,15.580407830781901,18.267003246391802,16.8034187661173,17.076527623658198,14.5424802230135,20.9732303886862,33.7509253770083,16.0966741491328,16.1796456777729,9.06364993713933,11.495605941943701,32.583023509603,22.535939036747898,19.089701450545498,15.261581879452901,21.7482697642095,17.0113552157806,15.7334809817576,13.768088021503,23.8764838291086,20.202255067041303,21.538686232199396,16.234100687413303,14.8451163973317,0.0,19.3908684813073,20.3299257880995,18.3047731844772,16.8366166862572,27.231215526806697,16.897116571043902,14.835669070241199,14.068347514275901,16.0541754390352,14.7291007575144,17.6965603417027,18.6060255146588,25.6016520620138,18.7200729920695,44.3696752739312,44.6832607054717,66.5025631551095,56.4211964650778,19.133998556913397,32.6779031020297,35.467765644376605,29.6383195777287,27.070763613962196,33.166279007945796,46.80778435706021,55.22487941167971,36.031188218517705,32.954362228775004,32.7977265219096,30.230904878069897,46.7158822254465,0.0,36.0375527873675,30.510604611788697,41.6624420114956,44.64183339659229,26.871188958808602,31.282978562539,47.7034954912215,51.1007009635861,44.881454921388105,47.03008191429729,41.504965932604,44.098976949395706,33.7631764181285,30.985495168207997,4.81409846702441,4.2627409158822,3.6692746107765197,3.76481522570613,33.7977107703618,15.8121432903665,4.05746403612259,2.7841075316646005,7.69792064215369,2.9988816533322598,5.0692729372608705,3.88643224217087,13.703191678809901,7.41570988763128,4.56133037293127,2.12182353643134,3.9294161836759,0.0,3.01737318853611,6.411478283509919,10.8591377571561,10.7784442125569,20.278268206352898,5.1600342447510705,4.55429066787694,3.8443119724085997,4.708896825416059,3.98243878510792,4.97126549513578,5.657327699004131,5.89717235889068,3.1003724486953903,16.2785034180483,15.5882429269586,11.8633837885465,15.4296468518383,7.21249639846717,13.094720290474902,18.2021549892221,14.2699457543914,14.3424429279118,14.299217174212599,17.016104398332,14.490535309997899,12.9038031090031,14.958501806384803,13.953428502740099,11.567938364902599,18.089345925152898,0.0,13.782324751115802,14.7612124114056,15.712571746191198,14.671380296273501,11.362886942058001,14.825605854365401,16.4288302328209,15.406231718947199,16.0884695677682,17.4549597769626,18.7506806068989,17.0951896139275,13.7647687722803,13.4431340140187,0
5,8.08675098626937,3.9951515895230196,3.56485475357998,4.32190845143608,8.40927855124169,10.5927493677284,18.3045221303888,32.3998648893861,31.378086036605602,25.0388217001828,8.08255809576444,6.766741280940289,8.62395995093972,13.3075664404191,20.1613777177245,19.7302843542468,8.24067962863082,0.0,16.5709300369417,24.808233040321998,1.7383760715253702,7.31362970185508,11.983911051818199,18.9110624571087,3.0013203642916,3.95462775052229,7.30317111413841,7.13912875467619,8.69138991588847,8.54083140476457,14.438991587228902,12.5006007824143,7.38305472331819,4.14819178041174,4.91685292505036,7.06804679807973,13.2893016325638,8.261185524782409,9.41471301189008,10.9348102437169,9.74454647242563,10.2997761380502,14.3848019884616,8.41615769663306,16.845916372471198,11.708954326480999,9.880078390796811,9.214005359858142,7.69860330124905,0.0,8.06744802396626,9.820403067913448,7.3025278853734195,7.74751960740591,12.421368149467401,10.773648406146501,6.22711934224097,5.92761334420068,7.239746263496571,6.856479708067559,10.6295263935239,9.574901558200741,10.6139706188135,9.11652321706425,69.1257451352283,83.4856361653153,79.69203651205291,74.7954642868507,53.216907583773406,60.8851530018775,51.0846985754872,40.6219388400259,43.4864865632675,47.0231860385631,53.687246957728995,68.42251500428411,46.35154973380649,54.5430834546918,50.6952061306909,54.73079667699061,65.3187215076976,0.0,59.55813246598989,48.253950908151594,78.924260513728,67.94492074936029,50.2747270613695,49.73880747671479,81.818850587073,80.0956832140991,70.9931522020263,70.8730504750056,58.6151532821754,63.7830108736624,54.857118842109394,61.14071260564529,4.51184862304898,2.4791811571960496,3.70620537333949,5.09917276547279,10.926010771027,3.19486269725437,2.8931941881673997,1.90297786001997,2.29485683854045,3.28732597662759,9.810400286023699,4.24345386028425,13.106487347456902,3.8209367928501803,3.05490734866354,2.1975863760597,3.50092773479311,0.0,1.97936470771974,2.8244440375095294,8.66475552877038,3.3680276946915297,8.80265104940182,2.70390472424224,4.780146223208349,3.57446272687744,4.409575357732691,3.64160499430389,4.96832293861683,3.43604941110387,3.37281386914838,2.73984148991457,10.8926005321348,5.891839307552989,8.12005043597694,8.71540769816066,14.1585014613936,17.066049408357802,18.302872094066302,14.1404081668503,13.096024089161599,14.3508901465767,14.034992672021401,12.151132157857099,15.072086595325198,16.6194589855579,16.208430412123402,14.1273272328448,15.2410678276296,0.0,13.8241247653827,14.2929689461039,3.3700800006026803,13.625902246686499,16.5173426879426,17.872576935788103,4.17256348318602,6.447612964300519,10.0543550626059,11.489736067946101,17.0956074697954,14.665206752268901,16.7171050826999,14.5023219049611,0
6,1.73699953888317,3.2327032355581498,2.0779354696303503,1.9674092901101201,6.089755714886861,9.1019758687025,14.9791832102983,31.666308204295802,28.289133227304397,30.252483965970896,5.67015324401974,4.00873484556323,8.45357812878183,1.01675029930973,24.998902105275803,32.250585788593604,4.37559524704822,0.0,27.6993920829191,36.4827738390649,5.602890782312111,5.68564472301262,14.8817215878806,19.4657755832848,2.8625906292040897,1.8184811544708601,3.4003950397344305,3.6793315899501904,2.2712109563067497,4.89587640623833,20.4362233094113,22.8180530331523,1.88564687352613,2.9984915149650098,2.3203110684930803,1.5210611308702902,9.74534200876327,7.14482812498296,8.98202684453534,11.4660434409671,8.89798753095119,8.22523012866397,10.3449704511851,4.25372039606031,17.5757852821134,1.20413113132198,13.902038550362501,12.0787759994968,5.755598358198661,0.0,12.075403947239401,11.6461982013307,10.199324904027598,5.63961152763268,16.0628212422291,11.8217263485676,3.98040200593426,1.6101750020711898,3.4163603012446897,4.170436599733081,4.079664679308411,7.632879861507571,15.479421837607601,14.0070790531513,93.6013883504642,87.74613917530199,90.3498039465724,91.08580797817459,72.8521317208672,73.8458222381639,64.9494229945185,43.1302438416988,53.3466578334881,52.79065386605829,73.5517405073582,83.43310144357099,56.4415845083613,96.4838094314555,46.3872204222597,43.379417509471104,78.34480653797291,0.0,48.0366763102059,39.8962640714663,70.08632635018229,78.7922972812615,49.7717287468151,54.2467277852066,87.9168333700929,92.21010457015998,87.4217564471156,83.20226561129029,89.63871522591428,79.032715768,50.0634019900288,50.3064647658362,0.914287348465221,1.4006947352071002,1.13195517321443,0.638722405110828,5.90221346967637,2.0446673281129,3.8558012170629596,2.12442362414337,2.09238286310919,1.9332576594509598,2.46127016459414,1.01969673348642,8.63674718167974,0.268706300806337,3.2247563031556403,1.7465610793552,1.33773520445479,0.0,1.48460124294089,2.92319055841631,8.29357286801849,1.4484204436615902,8.849409606514131,2.51223023769928,1.79663642558734,0.7692874293084221,1.61804862596022,1.55268547918958,0.674158676487709,1.17072599061989,2.64249220530998,2.13098795228964,1.8616778886605,4.62197133896787,4.11999434208933,4.786999195735059,5.410557085806429,7.862706440038379,7.23356573358515,11.6129808888954,7.37383854514521,6.7983743798553,7.9718656328425395,7.284746581318929,8.89230489906351,1.0266028371066802,11.487082618945902,10.544659623083499,10.1862646523244,0.0,10.7039264166945,9.05157332972151,5.81788509545933,8.43402602443167,10.4343188165612,11.953540045240299,3.44353756918131,3.59195184399,4.143439585945431,7.39528071983609,3.3362504619825697,7.267801973634009,11.3784606576426,10.7374151955701,0
7,9.01603823134628,7.757859781360611,1.8168486886609,3.76053486069663,11.5834093893484,12.309678185335901,30.7189742235892,46.0151733912725,36.3126098046139,37.416632846858604,8.37381246898937,8.16125215247256,11.8525872622789,13.3241522327186,29.3236620240152,36.7275296223555,6.824287118359389,0.0,24.420984107907902,35.1868595728962,9.22698922071166,6.376786221888209,18.7684241789272,26.049046444802297,9.023630952786348,5.72559461381812,8.87778459049589,3.5919174406424,9.27147811072812,8.82882383285309,19.609787156236997,22.2655402018149,10.5910477572536,10.9520060109265,2.6205460683891,5.6209130729204295,16.7081910487561,20.2134276523513,12.538382990941999,8.425795272398599,16.8799096218682,14.926524129807598,13.3318156152947,14.4853164726266,17.2368588323604,18.2099105877713,13.3306555790048,10.6929423320251,7.2695050963451,0.0,12.961707166624802,16.344748004257198,14.8061386939095,16.373516095086302,14.8425647238483,14.5656493429245,9.918152248251369,10.3621712928578,10.2275633016296,4.55181155397282,12.885136810927,15.3808481767319,17.4300232287207,14.629979563478301,58.914518291414,61.22128929563151,89.6946183239305,77.7085998513723,40.688786624496004,36.975763957539,27.9658018227772,27.6677404826608,20.9924560499866,23.162894869454398,47.703123131672896,48.1907153054967,45.0931699014944,37.349065308548,31.9702552676473,32.7322773164388,40.577918219328296,0.0,38.8903936404669,22.5753063145782,47.059588693577396,47.8277992965882,36.320026097147895,31.436446997117,51.961931497135296,64.6160478185558,54.698201313271596,71.158165245052,41.8702301571612,45.2699632854126,37.4942260201772,37.84498117084689,6.5534897095364,7.1266165326687405,1.60427188235728,4.94706896110931,11.9745020271994,17.298046159801398,6.13017504628357,2.28938670087916,11.9036330534518,11.9293335865551,8.64407371283181,11.140049244779599,9.70042785136967,15.653676715538301,4.93873370424981,3.56344713788647,3.9302831450196702,0.0,5.393026605585799,12.3450000607553,9.860447762876019,16.918628467253498,7.925343953175499,10.122601745574,6.160271123128999,7.38907147186051,6.4155482400727,3.0463772361344303,7.1737472014813,10.5198065032797,7.708212637256019,6.87209874428773,14.924906010449,12.9422283794124,4.26371503666151,7.962883253902089,19.0451109102004,13.2030840449729,22.6466659164077,15.6019041527883,13.9113914700792,12.5646145673243,21.9471750712112,18.0226668246248,16.116956152495803,15.4631951554236,20.436693425083,16.2838035912941,41.398006420947205,0.0,18.3338884794152,13.5480860475121,19.0468356289255,12.5032699191841,22.143641046901102,17.8262554695822,22.9360141786978,11.9071148029076,19.7809025545301,17.651728524199,28.7994077197021,20.0005582017224,17.7577509576085,18.3874003195715,0
8,21.0140031759114,19.3019957797395,20.5674324298067,17.0006755018597,19.6170658202804,23.660627613329996,42.4878769311889,48.7752211450986,49.78908247601971,44.3067327068035,22.8721648048614,19.359047223420898,26.1504201472221,22.064191521953102,34.3308915150848,37.3696917880199,19.929209557849802,0.0,34.715807240794,45.246992528279705,23.4210756754256,18.4204602816937,31.905169554844104,32.831020427753,18.8887243223115,18.9537460281111,22.1103669846118,22.5648780269312,19.195628376867198,18.519852015622302,28.8987403517322,30.230731487972303,12.0419899154592,12.4600444192082,14.659691366068301,11.8988357749278,27.0073462935779,20.5178261815569,7.710663399028981,6.7233827383438705,7.18577727189832,8.09126299949101,12.9373760083215,12.226166000581,13.2443510660046,14.5144037362112,10.109122873511199,9.39698587719376,8.584959159089639,0.0,9.5507788608882,7.872981187954321,9.64055058883927,12.5921873474001,10.1260585011446,10.9307534224012,15.3203572574184,12.186638248648501,12.063748127631,10.6019678295564,10.3042117427862,12.584066599239799,12.571241523990299,10.9336441112537,48.0090588827663,48.672816991288,41.73974382998279,52.275581279218706,27.207224559605,34.175574618576796,33.9525343177937,31.2477337096167,31.1426956804145,35.6717678722665,45.949580055092106,51.47472194826421,43.3795527688056,47.064843073833295,41.791951002844,40.6829570846363,55.3392546170751,0.0,43.5662286693257,34.3150664977834,48.403163956117105,52.06525168782699,41.0266383091891,40.709531765334894,45.8652294310276,50.23372834919989,46.853250466571595,48.9365406459887,55.284153059736795,53.08020754636029,44.4366586530624,45.8541782557907,5.11538681969727,5.5018847191215094,7.1943857842913,3.3903155187475598,15.840366388444801,9.16945079328073,1.0389847644833299,1.2288264838651102,1.53747616377233,2.01245294389422,3.6124053331532697,2.3426827346467998,1.79538050675713,2.73908056423048,0.9654046928985359,1.12790760774675,2.10441590830268,0.0,0.9564291101849369,1.7975245596377099,2.3919254446722498,2.52300718959423,1.11490484244787,2.28051494333006,7.150800352842129,4.58228792401847,4.91728629786937,3.97129056166263,1.9129112876307,1.9995614428558501,1.3256201591230201,1.32670159703468,13.8195612061653,14.063258090642499,15.8387465898502,15.434591925246199,10.3279969380918,12.476520793254599,14.809940587504899,12.024835923074999,10.3449684078954,9.91778347754474,14.6284737985712,14.5973820930876,15.430295511210101,13.617481103772098,12.802629915660699,11.4224576424036,14.0421607576825,0.0,11.210756118807199,10.7674352263431,16.1432843349457,14.3990934934845,15.827228792374198,13.2481794411801,12.7748886364008,14.043599450021501,14.055348123315598,13.9253229358604,13.3030955329789,13.8163123959212,12.767739312092399,11.6547445479484,0
9,7.70429145422345,9.40582606050926,4.401278525781629,1.4139298173043502,5.16980520550535,7.66129453347982,28.764716966642798,7.82591509986156,36.666037609696204,21.573487312606897,4.02901906517938,0.42379677192421294,7.564232374261071,8.040202533559249,41.2681379857463,41.4031081785789,10.2281336661492,0.0,17.3139997096349,13.5472943746406,0.880054316631442,0.781874536875971,4.64706383290984,5.11075378588197,6.07089704123879,0.867003058301669,10.2528752067568,7.68649366082434,10.030383608272901,1.4692011717795401,37.00231279337721,25.039536014836198,10.3271025323079,8.07849006359913,5.6923450852392605,1.1377490524055,3.84203823679772,2.77783107827246,6.43660208321836,0.887307024684409,4.21495480833752,2.0208756304946003,7.7043205571752,0.30054096973538397,6.62027370952703,3.31365244375087,7.96426616036435,3.8885177495612204,6.32709037937593,0.0,2.04220975519688,1.58507680596459,1.35806352391718,0.526578261504729,2.21568055910653,0.866857784336994,12.6762190752137,0.646336547332073,8.610861614274558,5.76106802369905,7.9967700641878405,1.05728217515723,9.56470496715724,4.27561736031581,70.8365415494476,73.06814153770351,83.1021619256766,95.80315752160129,85.92938453283631,85.2765981134339,57.663771942968204,90.1257568037734,55.08188034608979,74.3295983677096,80.6559730734662,98.6059556543258,78.5250961600232,83.4911215391376,42.643291513680396,50.1822092065146,75.1678371945022,0.0,78.3778083210739,83.2397641798189,96.1242690151452,97.79086259972021,90.36977003311328,92.7309380222962,68.7400036513914,97.65368713426149,70.755439773356,79.5876881070685,72.84741061659099,96.05663017217958,43.0499778277149,65.15958261163411,7.13008280867759,4.819967977628299,3.3824091840032597,0.599608689827417,2.35698156965925,0.9010711064121121,3.2696978366358196,0.206255716073683,1.3477134815981697,0.478876863169961,4.9979136461307005,0.0962598081954418,2.67058179470328,1.0080034143529002,3.9471644275078703,0.73959502771422,3.2281925991898,0.0,0.5435898331869939,0.446987433559054,0.773242641987477,0.19231554596517803,1.58113724314841,0.229916439077936,9.136508071983089,0.31677487280976696,5.26637046636451,3.23347240154603,3.6006261218134803,0.33474835685847604,3.35468158736614,1.04109883955946,4.00198165534338,4.627574360559559,3.4218052792994,1.04555491886125,2.70179045520174,3.3832051684009303,3.86521117053411,0.954765355607045,2.68941375427883,1.5971618260205502,2.61277365804849,0.573446795819886,4.61981596148619,4.14702006919961,4.17713991270062,3.78656983763108,5.0487461607828,0.0,1.72239238090751,1.1808772060169,0.8643705023191559,0.7083690559332528,1.18634833172201,1.06153396840702,3.37637216017272,0.5161983872952299,5.11445293924752,3.73127780686164,5.52480958913444,1.0821381240250698,7.02832282438409,4.4841651736541905,0
