,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35
0,3.7305437634589547,1.7955338038214945,16.007462991344006,8.389835575480745,27.765110926250163,7.319174305819202,59.330985747029885,60.89047444098039,67.74745940514887,68.90390373504003,12.28064534872583,15.792931411363254,24.215764157032442,40.81021455458418,59.984088617889554,61.16494747422906,7.013576148778146,3.0469250995175328,54.92043188871848,70.10744000871739,3.410495392294598,20.67214588715664,50.093023547843515,56.278765767237694,1.6618486836814594,1.6291988673206304,3.2264855441226,8.731323150754736,19.9924204804303,18.32384379378502,50.706447605947304,50.54453479658224,0.8206963101161449,0.966270395065178,8.219044256796147
1,4.897274127063727,4.38446201981229,5.952233454569831,4.426359879440968,7.392690379984618,5.860230204583938,14.82383004836105,22.384384762621437,28.562898263481017,23.961639784740512,5.5946387881884245,4.236850374357897,13.019700894168965,19.150079711402483,12.44675428804061,17.445580408686673,5.111251886061958,11.606736486410282,10.437306741516004,23.936534937670192,6.950724895853214,5.221142784277416,10.272319063741818,12.009978496154316,4.777778027285517,4.135378567038724,4.418241289401816,4.6094009577143495,6.609633984025096,6.321040966941502,9.824562464950738,14.916094075151953,3.7725451996240458,6.444716458524784,13.945874630306443
2,8.44595904859089,8.714690078661711,4.328316382470419,6.3667469247236586,13.435618905926322,18.956722591158844,28.28349522787828,24.880662883010125,53.976019768998384,50.13937059473309,6.668241499156073,8.74958662065973,17.193575399632962,25.344143231159006,32.490760336521916,33.176299002288076,8.856755578369874,10.498288896141084,28.933020179222474,50.461333039874724,10.029073488164002,9.469265354184033,23.85595346256213,29.072035427032528,6.446726881104879,8.140766378823669,8.41479263176085,3.535115045972429,8.614626111999382,12.078322057821302,26.866993220303986,24.694479556724577,10.03146173502005,4.525440832467687,7.920198124652917
3,4.969403540743401,7.315996242691517,8.989447100417708,9.615898785810291,28.622995952536755,22.55163695132144,43.00405574349766,40.35609059569337,40.993032973426416,38.85792647403387,11.609371538943176,17.364714634774096,28.3552093099065,33.617727374266124,40.55234660459261,36.943808011760396,14.605372453829526,28.42097225570455,32.91334008358416,36.71303517831734,19.186608005219348,22.384403156577896,37.63747877395435,34.60033275001227,6.466522747530792,10.674577231416961,5.832689112679769,7.561634864219208,17.252294217857568,29.538409731029947,39.5861228282147,25.83577163095515,3.2705170848748986,1.3083542218504127,18.022658782518796
4,21.373192354793662,22.173270206621947,11.128671964363686,13.744306387645713,7.135289973686423,15.663411333334809,25.91192622751903,39.12873879313522,31.75198712835569,35.309262940921,17.77368978714513,14.124062986810385,13.981204983537577,26.539284209017644,31.117555869084114,43.09845056069454,17.822745328141682,28.184952889572262,32.493645310945126,30.74189520914599,15.825556765351859,13.744124314100242,15.557674177616235,33.773300671846314,19.42707877235953,17.642197013461892,21.069849124410858,18.942695966446994,18.28398851122398,15.0375589537266,23.22267458711212,38.18188051577682,8.272720428841698,16.09667557715607,14.044015528095965
5,6.901416288355755,3.2128642180228018,3.234322698927127,3.9966126277665297,7.59716974980037,9.531992293899918,16.285691257312063,29.516530777691308,28.745402594870423,23.564745245863588,7.286010935222214,5.853122760569693,7.61745815311495,12.232105395307496,17.578955626532693,16.15174155212746,6.943914972314529,8.116648140376528,13.347432336384907,23.246129707660177,5.707872235383206,6.554066268037813,10.345188167854591,16.110170490064405,2.3809812179173817,3.2483016947553476,6.362358752161162,5.987438742651058,7.434220366353143,7.467851692720941,12.208572535788349,10.088532173290702,1.2795088227508375,5.591876043507934,12.259428887909408
6,1.5917193609300793,2.5702078315664822,1.4101099555878827,1.6086044443363594,3.8262632477989555,7.467726744061087,10.678848663188182,30.410985194881007,23.684888946710043,25.112775130323765,4.308886969491331,3.587925875987464,6.337219722987442,0.9098248438937204,22.275157427295543,30.854470418926567,4.52757031667334,0.6343591931704459,25.240745810539057,33.435553390614864,3.4866050844973753,4.975798350810491,10.54508517347593,17.184647884222446,2.416648286925111,1.1927196175010353,2.7232597176219175,2.987833826111587,1.9564740860093979,4.185705046716997,20.102407376005324,25.55561858441061,1.8456524619364385,0.6207068067530424,5.540557756806907
7,11.344595017541225,10.206489366485611,8.98892131509306,7.651612694515129,13.707753796224493,17.478245302027183,31.77296732831397,50.723346179373706,39.126176692041156,41.02575437731753,9.794758855473912,8.813516467350949,13.047172128671768,18.11870217627304,31.621162982737268,42.75363500447987,8.395492450784527,12.375992511707425,27.389981578482786,38.15118052275033,10.92246749472455,9.819448175342025,19.355145426280615,34.19325452131634,11.206814443645147,7.9505231492718655,11.47336478335826,7.260188372380084,9.890731846631587,8.669936879080916,22.8697131782616,27.533337731025053,6.295903429001129,9.798705304537854,11.252346564527043
8,21.762929268227772,20.22133088093244,20.799700015104285,17.80793539316738,18.866064522244372,22.259648524475192,40.68228904957526,48.466922997918914,49.43925493859891,44.286365775912635,23.073220114406755,19.677829143021057,24.620524596902907,21.169001077089636,32.03390843858091,37.13879841865991,20.71753517414783,27.965647036193086,35.33850493618843,44.5846105658607,22.369742831558646,20.282853430809624,29.435732151530065,31.40024877679284,19.472135424807714,19.231230266798402,23.21969338568673,23.218069575463975,18.602566343122408,18.862254213663952,29.601425574218798,32.42812934586324,9.661894630667568,8.736188563389351,9.664319967703898
9,8.866737893258298,9.99737013365799,7.971371210548478,3.0653156272302735,8.512833310606577,17.174222020688756,37.441811999761434,16.566370389207027,47.30389070509505,33.197102959037544,6.038357135391485,0.9181039891022234,11.064370353313354,14.982742156191708,47.71363462835358,52.12376756940387,12.701859986606944,4.653424730666373,27.566603018071266,23.472984030810462,2.0709901957404813,1.8877839343147846,8.741713520651109,11.84351173304899,8.577742272152552,1.981434004380985,11.123968629991028,11.307033368206607,13.051062651079622,2.6711345178314247,41.47085522717662,38.03800255381093,6.469500399897589,3.9962602395479463,6.580359944478433
10,12.747559205558234,7.448961946860503,2.5439439510399557,1.7813227672976883,14.17273613521546,17.736653296428077,32.149343958509654,26.28157251094805,32.00543989508792,31.952524405744775,6.461982167473375,3.449411726278373,17.836632537246807,18.5811387897923,23.119850037832705,25.202325111941708,6.415408958296788,7.036258438561506,21.966975287626532,29.694377592651083,15.947008597553172,11.238690665559497,23.240211246287092,19.575143908975868,4.340728904428297,2.5930997370527353,7.075051537297966,3.641916885204636,10.88566723518669,9.66540718831169,19.160110393305015,16.974288878925496,0.9509793740826252,1.3680730094525893,12.150949235828161
11,4.543165961104255,5.0504170173953025,2.880714822786654,2.2043539588425216,8.35606851580742,6.5826379313810035,23.65400479361763,21.730451471310992,31.55835665897212,34.81226093426933,6.001295738854924,5.397560419582825,10.309884192493405,8.89505168978464,19.008770786781742,17.980200036702186,6.65014676806171,13.603821701739047,16.051110999061887,31.066296768324307,5.552454521050538,5.022402988816891,13.148188920799175,10.137376553347693,4.95152555073686,4.885067567757935,4.618830849771025,5.648790305210342,8.750119129373285,8.357793661329818,14.499679697812201,13.756772076044237,3.8307488306039548,3.0871722220843067,7.18017280279544
12,17.03187241762369,15.47334563463619,17.074477170948814,17.33835096260745,25.821532933775238,31.02985919799277,56.687800066393024,52.358860729827285,62.49016483400587,53.68480175314861,13.391642219293287,18.74613778365422,27.50551650191771,28.162366485797257,53.87533305545335,48.840965709961345,18.95941097005717,15.213116705728853,34.086156378675746,50.9699935894071,21.06596475073898,22.028102913258685,40.89142787312301,39.923341315044865,10.562320343024114,17.639182602812507,15.373841587615692,18.343629174360117,14.072598334290504,19.560229321843327,39.475795796352685,33.98676388363392,1.7961472908668503,0.9298779156348734,5.68207785847589
13,28.218147405801414,25.150442536228972,31.849923413595064,26.382360489430905,29.279549923142866,29.227474669456704,36.71715037420341,40.38298238022836,40.59109729899499,44.343092459334066,21.71413121550786,17.626380521709446,28.23881814571758,24.245474016836127,34.33068115685676,43.95419951984748,16.990686686309054,32.35017082445778,38.01069322446962,38.82368321499827,30.88236408046081,26.090275169098597,29.79075762627544,32.05549960534647,24.302637464273673,20.28762212461998,26.121003957721566,18.088088659729696,23.339592959282257,13.632676058748682,31.49044821460194,48.52521482985664,9.380403580881286,6.242866300706706,10.1951629552091
14,19.870119641172423,27.815770268809775,28.75965406223463,29.41951226830216,37.08782132445553,32.75606383485294,52.78987849257286,50.35433725944254,62.663119973681994,61.750559632531356,39.18080050514201,36.59652204676385,37.242887015034064,36.208205779835325,54.627622536849415,58.583099184563714,43.126194373159436,33.998817614379426,59.219435707970504,61.254943969467945,35.719379733576986,31.720999287966794,45.4492883593848,43.63159899636055,19.732299532050124,14.633978317672245,21.325143774956835,22.677020089765293,41.07624014575124,39.39888787496673,51.20057888101992,56.52537269393824,1.9985455353260528,7.417268802923868,15.37143215244368
15,9.816358760860536,11.404256766957158,10.405678382474354,12.085064663104998,17.829538423860427,24.236428983330825,40.89479533096419,51.80444813023609,56.44402415875375,52.92875515867195,9.798184549209092,10.967169797435762,13.836862704692878,20.24606450884138,31.559589205754058,36.92632907728277,9.471306638024393,35.11116348969583,20.085926105305553,51.00204604431138,10.966559372877155,6.647724927230439,25.511148032949027,27.291284488356254,9.335721415477998,10.176492695020324,10.296095441464177,10.027125968969607,8.777101521185621,10.296962201729425,18.1440772189796,20.66703114793829,7.378035082274241,7.106800434783205,9.255874652536125
