ACh1,ACh2,ACh3,ACh4,ACh5,ACh6,ACh7,ACh8,ACh9,ACh10,ACh11,ACh12,ACh13,ACh14,ACh15,ACh16,ACh17,ACh18,ACh19,ACh20,ACh21,ACh22,ACh23,ACh24,ACh25,ACh26,ACh27,ACh28,ACh29,ACh30,ACh31,ACh32,BCh1,BCh2,BCh3,BCh4,BCh5,BCh6,BCh7,BCh8,BCh9,BCh10,BCh11,BCh12,BCh13,BCh14,BCh15,BCh16,BCh17,BCh18,BCh19,BCh20,BCh21,BCh22,BCh23,BCh24,BCh25,BCh26,BCh27,BCh28,BCh29,BCh30,BCh31,BCh32,DCh1,DCh2,DCh3,DCh4,DCh5,DCh6,DCh7,DCh8,DCh9,DCh10,DCh11,DCh12,DCh13,DCh14,DCh15,DCh16,DCh17,DCh18,DCh19,DCh20,DCh21,DCh22,DCh23,DCh24,DCh25,DCh26,DCh27,DCh28,DCh29,DCh30,DCh31,DCh32,GCh1,GCh2,GCh3,GCh4,GCh5,GCh6,GCh7,GCh8,GCh9,GCh10,GCh11,GCh12,GCh13,GCh14,GCh15,GCh16,GCh17,GCh18,GCh19,GCh20,GCh21,GCh22,GCh23,GCh24,GCh25,GCh26,GCh27,GCh28,GCh29,GCh30,GCh31,GCh32,TCh1,TCh2,TCh3,TCh4,TCh5,TCh6,TCh7,TCh8,TCh9,TCh10,TCh11,TCh12,TCh13,TCh14,TCh15,TCh16,TCh17,TCh18,TCh19,TCh20,TCh21,TCh22,TCh23,TCh24,TCh25,TCh26,TCh27,TCh28,TCh29,TCh30,TCh31,TCh32,target,task
4.5121528409392,2.23684781239188,16.2375652308457,8.48531647302507,23.8680402385809,8.09588688888509,61.0925200420053,63.7904793012982,68.686678725181,69.9252117832654,11.2634548853188,13.2047604479458,21.564257436427,40.4558224989993,61.7802330254486,63.7035139143701,5.99774933289842,                      NaN,53.8595122225663,70.1823840355674,4.21000790745084,20.7819550316673,49.9975086281194,55.570749344866,1.99559470457834,1.93264483800589,4.04415330004853,9.59562897469001,18.6684800873444,16.9202729100353,49.938261959439,50.9085076768504,1.27486299941177,0.788086965317288,3.03669191875644,1.87665149447646,4.01600662795258,1.30554277609469,4.14680925082459,3.65491658163428,3.62392000300207,3.70191950579309,3.17712651165811,4.46385466498962,5.44952623924303,10.3666987876353,5.36862178079677,5.87280016543219,2.56406457797113,                      NaN,6.75654568867806,3.57690352687152,1.05081934715096,4.31748470850735,5.38688381638677,5.90505681243871,0.611519668627118,0.644746083092451,1.15170594076787,3.20177397021357,7.12514268116714,6.97219195548874,7.74103014888668,9.38986877311658,92.1112015232651,95.6720627436049,74.1464009175827,85.3850867538038,64.6446809055993,88.5281919277424,24.5131298512792,23.5748874949657,20.1476351023657,18.5830425624351,79.0080972835448,73.575377422856,63.5991619295423,36.5663108460134,23.2451852370145,21.6625977436633,85.26770294648,                      NaN,29.7985227228577,18.869918766279,92.7586312194101,66.8725493207349,33.9351586515889,28.982648345867,96.4183006247567,96.1947294241361,92.6946809338409,79.9876678667677,57.4906142376689,62.684433908442,30.037476363569,29.2061337983439,0.328669264320383,0.267549153862465,0.905545934741777,0.654049754526535,1.52956319835057,0.413451446768761,0.486714547588139,0.31804002172033,0.305896911618805,0.400765551593317,0.840913187097266,1.42815755959275,2.15815149574485,1.92169036852395,0.622397404453115,0.546773604701653,0.652749249512962,                      NaN,0.67421751991238,0.363557872891606,0.449196865785738,1.3065669135061,1.17428795426071,0.806269595560767,0.145947055232471,0.21787537170495,0.330491042175299,0.779148990515698,1.73758267912184,1.91526917503551,1.12027740067079,1.00357153261652,1.77311337206288,1.03545332482368,5.67379599807284,3.59889552416751,5.94170902951644,1.65692696050881,9.76082630830299,8.66167660038031,7.23586925783088,7.38906059691319,5.71040813238089,7.32784990461552,7.22890289904303,10.6894774988274,8.98356255228643,8.21431457183352,5.51773389313761,                      NaN,8.91120184598561,7.00723579839047,1.5313446602028,6.7214440255845,9.50616094964443,8.73527590126696,0.828637946805486,1.01000428306014,1.77896878316716,6.43578019781334,14.9781803146975,11.5078320509982,11.1629541274344,9.49191821907228,,
4.53976947597673,4.31022635821355,4.95900694188336,3.96535663403279,7.22241403909204,5.46690200137984,16.7510863748473,19.9453599156892,30.4257090470638,24.1289852162985,5.10389677370029,4.11774442066738,11.4959928033801,17.1998118414094,14.3642872378929,15.7980853364954,5.0162861848759,                      NaN,10.4702834614563,24.9132757411748,5.96570386127797,4.40036915410528,10.7630951036662,11.0695107537119,4.00565434698541,2.819534671263,4.17581497815871,2.98676508965914,6.34186647504722,6.70074135325668,10.6734829219718,12.4824371627385,11.3765801891813,12.2759921254287,10.4555851073522,14.2106832337955,13.4250055484417,25.0340919207348,5.70034639567702,5.55931311914795,4.67637960938556,4.95636178349317,14.9929874482307,27.4905582035021,7.37595735953026,14.9837502043947,5.60051469910926,5.57376665813771,7.65951986363786,                      NaN,4.60882528763877,4.89901544910575,10.1527752384596,18.9606396700479,11.8834183896939,13.457282969629,13.9180161849122,14.2965145995362,10.4114624346375,7.3639281798272,8.83322019803645,16.1414741199176,5.31598540892079,5.49519220816088,64.4308185816146,63.9648274190514,61.0311466651387,59.8541728614403,50.0806027791918,35.292635742434,53.9235399343918,53.4080999178417,49.3359017886682,54.07519070108,55.818796099363,39.4900783091924,55.5673974057234,41.1084764510984,56.3327924825462,55.4048974292324,63.83825955221,                      NaN,64.7483676844085,54.2205588075377,59.6750416016453,49.9600726472076,46.7218883516179,43.6625967243576,62.2716511842485,66.3128898018372,66.8770447097117,75.881035199438,61.7077448192561,53.3427934765908,59.54936124646,57.651571211729,8.98152755544878,9.00623359591758,6.58754290143226,8.77290650469804,11.8483166389258,20.8529950701717,1.56534337583445,1.99723203048218,1.18655236229211,1.85023415972228,10.7366126208307,18.20755155267,3.24149899616679,8.4039958899205,1.74001342450066,1.96541701142646,4.92961744113783,                      NaN,1.40065766620325,1.64918915143597,6.39022815084963,12.4489219728713,10.0859651360565,13.0163198976726,10.0631451775243,9.46505766553262,8.01444048243882,5.20875766096951,5.04722934920403,8.35753612204152,1.69633456361074,1.97728157493013,10.6713041977779,10.4427205013882,16.9667183841926,13.1968807660328,17.4236609943488,13.35337526528,22.0596839192488,19.0899950168387,14.3754571925915,14.989228139407,13.3477070578751,10.6940675139689,22.3191534351988,18.3039656131763,21.9623921559509,21.2578335647078,18.5563169581377,                      NaN,18.7718659002929,14.3179608507451,17.8162511477679,14.2299965557676,20.5456330189646,18.7942896546287,9.74153310632886,7.10600326183097,10.5212373950533,8.55951387010627,18.0699391584559,15.4574549281934,22.7648358590363,22.3935178424422,,
9.87681133829715,9.07030376980395,3.57218567950331,4.27241102884306,12.5596729228321,19.156708562507198,26.7788650870388,17.1349124849338,53.1875617803401,49.5743729555427,4.76002189745414,8.141746457163,17.6059089832199,27.49835544592,30.8224831649603,33.3466795966728,9.76457091106296,                      NaN,28.4095841345199,49.6676899940383,10.7846173321496,9.74272458659351,22.2223825845347,30.1463012036433,6.39258011325632,7.70962074032135,9.73709126192683,2.44858992958366,9.95704755395831,10.4160476219402,26.7783835126825,26.526173277732,11.2246455682198,11.3153236042574,4.75442355839067,9.49830233635655,22.9974606045577,20.40576249591,19.2471439673469,9.47898219998066,13.2532656003085,14.2705291074397,6.12719580301632,22.3685116885077,26.0480474636127,26.7749900326814,22.1155613923126,21.6779623298063,11.5238292423281,                      NaN,20.6008286045561,14.1615783195096,16.0756453884775,32.7560932612304,21.4603745286941,22.0543162642574,7.81439259787674,13.0587880240809,11.6839420555273,3.05917348459291,20.0980205964035,19.434820162701,25.2071911302345,22.8001643699538,65.4083587035228,66.3673081746019,85.1887882383009,76.9092709635515,43.9565960776776,42.923488140858296,36.2058744007534,65.9813433885495,23.8253732131882,26.0302985926694,81.9016333477498,50.5557097633764,38.3791934772924,30.3491234734397,31.7736439937276,32.4229434681222,65.030794172587,                      NaN,37.6075122530196,25.5815425011109,55.7936377312811,33.6471624141918,38.688715012665,33.4631806401418,76.5774729563437,65.8000775078352,64.4462254538351,90.7960416403322,55.3052854506668,56.0080916377647,33.2372133684886,36.9378344908761,3.53844985768368,3.78524612409576,1.14309851487318,3.4723401880902,6.925254689882,4.4374095257708,2.8711650112675,1.42097633230415,2.0519120130537,1.89243070113296,1.46736756006637,8.27203885020644,3.67374177507134,4.1336011476723,2.95234913036613,2.48722310508532,3.18341706802266,                      NaN,2.45031621837369,2.1735804588726,2.93411509685668,12.6089146717674,2.80251732341338,2.92754606818103,2.49141455276776,4.71025697357998,3.93968708341248,1.0172091712997,3.11671208784307,3.02290802860646,3.49500957538675,2.97539626884413,9.95173453227671,9.46181832724098,5.34150400893277,5.84767548315862,13.5610157050507,13.0766312749535,14.8969515335933,5.98378559423125,7.68188739310916,8.23236864321517,5.74378139171301,10.6619932407472,14.2931083008038,11.2439299002862,12.3359623186339,10.0651915003128,10.4973886059995,                      NaN,10.93175878953,8.41560872646871,14.4119844512349,11.2451050662168,14.8260105506923,11.408655823776,6.72413977975585,8.7212567541829,10.1930541452974,2.67898577419138,11.5229343111278,11.1181325489876,11.2822024132075,10.7604315925939,,
4.22410665202383,6.19028229589568,8.67087340202182,8.86905353549776,25.2416439316946,20.7499292504718,40.9681497943927,43.190059190247,42.5098268441901,41.3796755288749,10.8891936025825,13.341543898655,25.9560963197479,31.8394211056118,40.6494912464682,41.0801292947619,12.1679933428345,                      NaN,35.7140023314248,39.0429879166791,18.2805350624353,20.1097241820743,34.7486052066659,35.243710160042,5.77306126213989,8.10793498594537,2.3980413560527,6.54502288321984,16.5678341779958,22.9089231191338,40.1845320318488,30.5319939706373,16.718421917195,15.832301401509,7.17117276621846,6.5828521480079,18.3500551334327,21.4723408532442,13.1671780533687,9.678849038099,11.8604321847198,12.2471569458823,18.289815891682,25.7999990434634,13.9371076407418,9.46176499091758,12.8749413403934,10.5985603099781,14.5158652249853,                      NaN,11.388904015647,12.3079677958764,8.95751272317426,13.3141544536655,14.6140671726249,10.704160108938,18.8526490280588,21.3750592074585,5.96559319186653,19.6534154111462,15.7301158512357,19.9235740071027,12.2882709066392,11.5574705526241,61.9643654694633,60.2438096358691,75.4600563726938,76.2190915242868,36.5624950143582,39.6548931511242,29.471510176549,34.3569809644554,32.044556569358,31.7539376695494,53.2183333600615,34.2565631974558,41.7602076549196,45.1338721556193,31.1349205572507,35.6444581073311,54.1221789032287,                      NaN,37.6195341522364,33.4492162874195,59.4979534804181,52.3394100168549,31.2175360966688,39.9633490051004,59.0094006525722,48.0847976577422,84.2384578929257,53.0211268380052,49.570231116515,33.4708072499106,31.4177181536995,43.241464707838,12.9050199709824,11.8557094692512,3.2027337628418,3.65166973557089,8.47379027296607,10.8059546174551,3.92876993701022,2.31534414800903,3.02986855402421,3.75124709674314,9.72077439129786,18.8034930265091,3.68696836319645,2.17910067883772,3.1188317868649,2.3657101097336,8.86849888978919,                      NaN,3.21121060481151,3.78897155786404,3.43770711636022,5.70953643806564,4.81273227968937,3.59566974179554,11.6214140252847,16.4377864445048,4.62865539877008,14.9345810504443,6.98247873310158,11.2353519945285,3.36049375310009,2.82397512321617,4.18808599033579,5.87789719747479,5.49516369622434,4.6773330566367,11.3720156475483,7.31688212770495,12.4643920386791,10.4587666591883,10.5553158477082,10.8679827589502,7.88188275437553,7.79840083391658,14.6596200213952,11.385841069013,12.2218150690229,10.3111421781945,10.3254636391615,                      NaN,12.0663488958804,11.4108564421614,9.82629161761258,8.52717490933925,14.6070592443509,10.4931109841242,4.74347503194429,5.99442170434894,2.76925216038508,5.84585381718401,11.1493401211515,12.461343629324,12.7489851547124,11.8450956456842,,
18.4410486918633,19.2861097739157,8.90112850842778,12.8887355154343,7.27277076465475,15.8792942803813,23.1829138797324,38.0460452567627,29.1406030517627,32.5242669487283,15.3733573255889,12.630065014648,13.4853331645612,24.4691710101673,27.1488283702191,39.8452325331829,16.4202392683928,                      NaN,27.7718807916734,27.9867789051951,13.4610753006798,13.0717254083201,14.2564403659734,31.8342647673007,16.4777145378394,15.5804078307819,18.2670032463918,16.8034187661173,17.0765276236582,14.5424802230135,20.9732303886862,33.7509253770083,16.0966741491328,16.1796456777729,9.06364993713933,11.4956059419437,32.583023509603,22.5359390367479,19.0897014505455,15.2615818794529,21.7482697642095,17.0113552157806,15.7334809817576,13.768088021503,23.8764838291086,20.2022550670413,21.5386862321994,16.2341006874133,14.8451163973317,                      NaN,19.3908684813073,20.3299257880995,18.3047731844772,16.8366166862572,27.2312155268067,16.8971165710439,14.8356690702412,14.0683475142759,16.0541754390352,14.7291007575144,17.6965603417027,18.6060255146588,25.6016520620138,18.7200729920695,44.3696752739312,44.6832607054717,66.5025631551095,56.4211964650778,19.1339985569134,32.6779031020297,35.4677656443766,29.6383195777287,27.0707636139622,33.1662790079458,46.8077843570602,55.2248794116797,36.0311882185177,32.954362228775,32.7977265219096,30.2309048780699,46.7158822254465,                      NaN,36.0375527873675,30.5106046117887,41.6624420114956,44.6418333965923,26.8711889588086,31.282978562539,47.7034954912215,51.1007009635861,44.8814549213881,47.0300819142973,41.504965932604,44.0989769493957,33.7631764181285,30.985495168208,4.81409846702441,4.2627409158822,3.66927461077652,3.76481522570613,33.7977107703618,15.8121432903665,4.05746403612259,2.7841075316646,7.69792064215369,2.99888165333226,5.06927293726087,3.88643224217087,13.7031916788099,7.41570988763128,4.56133037293127,2.12182353643134,3.9294161836759,                      NaN,3.01737318853611,6.41147828350992,10.8591377571561,10.7784442125569,20.2782682063529,5.16003424475107,4.55429066787694,3.8443119724086,4.70889682541606,3.98243878510792,4.97126549513578,5.65732769900413,5.89717235889068,3.10037244869539,16.2785034180483,15.5882429269586,11.8633837885465,15.4296468518383,7.21249639846717,13.0947202904749,18.2021549892221,14.2699457543914,14.3424429279118,14.2992171742126,17.016104398332,14.4905353099979,12.9038031090031,14.9585018063848,13.9534285027401,11.5679383649026,18.0893459251529,                      NaN,13.7823247511158,14.7612124114056,15.7125717461912,14.6713802962735,11.362886942058,14.8256058543654,16.4288302328209,15.4062317189472,16.0884695677682,17.4549597769626,18.7506806068989,17.0951896139275,13.7647687722803,13.4431340140187,,
8.08675098626937,3.99515158952302,3.56485475357998,4.32190845143608,8.40927855124169,10.5927493677284,18.3045221303888,32.3998648893861,31.3780860366056,25.0388217001828,8.08255809576444,6.76674128094029,8.62395995093972,13.3075664404191,20.1613777177245,19.7302843542468,8.24067962863082,                      NaN,16.5709300369417,24.808233040322,1.73837607152537,7.31362970185508,11.9839110518182,18.9110624571087,3.0013203642916,3.95462775052229,7.30317111413841,7.13912875467619,8.69138991588847,8.54083140476457,14.4389915872289,12.5006007824143,7.38305472331819,4.14819178041174,4.91685292505036,7.06804679807973,13.2893016325638,8.26118552478241,9.41471301189008,10.9348102437169,9.74454647242563,10.2997761380502,14.3848019884616,8.41615769663306,16.8459163724712,11.708954326481,9.88007839079681,9.21400535985814,7.69860330124905,                      NaN,8.06744802396626,9.82040306791345,7.30252788537342,7.74751960740591,12.4213681494674,10.7736484061465,6.22711934224097,5.92761334420068,7.23974626349657,6.85647970806756,10.6295263935239,9.57490155820074,10.6139706188135,9.11652321706425,69.1257451352283,83.4856361653153,79.6920365120529,74.7954642868507,53.2169075837734,60.8851530018775,51.0846985754872,40.6219388400259,43.4864865632675,47.0231860385631,53.687246957729,68.4225150042841,46.3515497338065,54.5430834546918,50.6952061306909,54.7307966769906,65.3187215076976,                      NaN,59.5581324659899,48.2539509081516,78.924260513728,67.9449207493603,50.2747270613695,49.7388074767148,81.818850587073,80.0956832140991,70.9931522020263,70.8730504750056,58.6151532821754,63.7830108736624,54.8571188421094,61.1407126056453,4.51184862304898,2.47918115719605,3.70620537333949,5.09917276547279,10.926010771027,3.19486269725437,2.8931941881674,1.90297786001997,2.29485683854045,3.28732597662759,9.8104002860237,4.24345386028425,13.1064873474569,3.82093679285018,3.05490734866354,2.1975863760597,3.50092773479311,                      NaN,1.97936470771974,2.82444403750953,8.66475552877038,3.36802769469153,8.80265104940182,2.70390472424224,4.78014622320835,3.57446272687744,4.40957535773269,3.64160499430389,4.96832293861683,3.43604941110387,3.37281386914838,2.73984148991457,10.8926005321348,5.89183930755299,8.12005043597694,8.71540769816066,14.1585014613936,17.0660494083578,18.3028720940663,14.1404081668503,13.0960240891616,14.3508901465767,14.0349926720214,12.1511321578571,15.0720865953252,16.6194589855579,16.2084304121234,14.1273272328448,15.2410678276296,                      NaN,13.8241247653827,14.2929689461039,3.37008000060268,13.6259022466865,16.5173426879426,17.8725769357881,4.17256348318602,6.44761296430052,10.0543550626059,11.4897360679461,17.0956074697954,14.6652067522689,16.7171050826999,14.5023219049611,,
1.73699953888317,3.23270323555815,2.07793546963035,1.96740929011012,6.08975571488686,9.1019758687025,14.9791832102983,31.6663082042958,28.2891332273044,30.2524839659709,5.67015324401974,4.00873484556323,8.45357812878183,1.01675029930973,24.9989021052758,32.2505857885936,4.37559524704822,                      NaN,27.6993920829191,36.4827738390649,5.60289078231211,5.68564472301262,14.8817215878806,19.4657755832848,2.86259062920409,1.81848115447086,3.40039503973443,3.67933158995019,2.27121095630675,4.89587640623833,20.4362233094113,22.8180530331523,1.88564687352613,2.99849151496501,2.32031106849308,1.52106113087029,9.74534200876327,7.14482812498296,8.98202684453534,11.4660434409671,8.89798753095119,8.22523012866397,10.3449704511851,4.25372039606031,17.5757852821134,1.20413113132198,13.9020385503625,12.0787759994968,5.75559835819866,                      NaN,12.0754039472394,11.6461982013307,10.1993249040276,5.63961152763268,16.0628212422291,11.8217263485676,3.98040200593426,1.61017500207119,3.41636030124469,4.17043659973308,4.07966467930841,7.63287986150757,15.4794218376076,14.0070790531513,93.6013883504642,87.746139175302,90.3498039465724,91.0858079781746,72.8521317208672,73.8458222381639,64.9494229945185,43.1302438416988,53.3466578334881,52.7906538660583,73.5517405073582,83.433101443571,56.4415845083613,96.4838094314555,46.3872204222597,43.3794175094711,78.3448065379729,                      NaN,48.0366763102059,39.8962640714663,70.0863263501823,78.7922972812615,49.7717287468151,54.2467277852066,87.9168333700929,92.21010457016,87.4217564471156,83.2022656112903,89.6387152259143,79.032715768,50.0634019900288,50.3064647658362,0.914287348465221,1.4006947352071,1.13195517321443,0.638722405110828,5.90221346967637,2.0446673281129,3.85580121706296,2.12442362414337,2.09238286310919,1.93325765945096,2.46127016459414,1.01969673348642,8.63674718167974,0.268706300806337,3.22475630315564,1.7465610793552,1.33773520445479,                      NaN,1.48460124294089,2.92319055841631,8.29357286801849,1.44842044366159,8.84940960651413,2.51223023769928,1.79663642558734,0.769287429308422,1.61804862596022,1.55268547918958,0.674158676487709,1.17072599061989,2.64249220530998,2.13098795228964,1.8616778886605,4.62197133896787,4.11999434208933,4.78699919573506,5.41055708580643,7.86270644003838,7.23356573358515,11.6129808888954,7.37383854514521,6.7983743798553,7.97186563284254,7.28474658131893,8.89230489906351,1.02660283710668,11.4870826189459,10.5446596230835,10.1862646523244,                      NaN,10.7039264166945,9.05157332972151,5.81788509545933,8.43402602443167,10.4343188165612,11.9535400452403,3.44353756918131,3.59195184399,4.14343958594543,7.39528071983609,3.33625046198257,7.26780197363401,11.3784606576426,10.7374151955701,,
9.01603823134628,7.75785978136061,1.8168486886609,3.76053486069663,11.5834093893484,12.3096781853359,30.7189742235892,46.0151733912725,36.3126098046139,37.4166328468586,8.37381246898937,8.16125215247256,11.8525872622789,13.3241522327186,29.3236620240152,36.7275296223555,6.82428711835939,                      NaN,24.4209841079079,35.1868595728962,9.22698922071166,6.37678622188821,18.7684241789272,26.0490464448023,9.02363095278635,5.72559461381812,8.87778459049589,3.5919174406424,9.27147811072812,8.82882383285309,19.609787156237,22.2655402018149,10.5910477572536,10.9520060109265,2.6205460683891,5.62091307292043,16.7081910487561,20.2134276523513,12.538382990942,8.4257952723986,16.8799096218682,14.9265241298076,13.3318156152947,14.4853164726266,17.2368588323604,18.2099105877713,13.3306555790048,10.6929423320251,7.2695050963451,                      NaN,12.9617071666248,16.3447480042572,14.8061386939095,16.3735160950863,14.8425647238483,14.5656493429245,9.91815224825137,10.3621712928578,10.2275633016296,4.55181155397282,12.885136810927,15.3808481767319,17.4300232287207,14.6299795634783,58.914518291414,61.2212892956315,89.6946183239305,77.7085998513723,40.688786624496,36.975763957539,27.9658018227772,27.6677404826608,20.9924560499866,23.1628948694544,47.7031231316729,48.1907153054967,45.0931699014944,37.349065308548,31.9702552676473,32.7322773164388,40.5779182193283,                      NaN,38.8903936404669,22.5753063145782,47.0595886935774,47.8277992965882,36.3200260971479,31.436446997117,51.9619314971353,64.6160478185558,54.6982013132716,71.158165245052,41.8702301571612,45.2699632854126,37.4942260201772,37.8449811708469,6.5534897095364,7.12661653266874,1.60427188235728,4.94706896110931,11.9745020271994,17.2980461598014,6.13017504628357,2.28938670087916,11.9036330534518,11.9293335865551,8.64407371283181,11.1400492447796,9.70042785136967,15.6536767155383,4.93873370424981,3.56344713788647,3.93028314501967,                      NaN,5.3930266055858,12.3450000607553,9.86044776287602,16.9186284672535,7.9253439531755,10.122601745574,6.160271123129,7.38907147186051,6.4155482400727,3.04637723613443,7.1737472014813,10.5198065032797,7.70821263725602,6.87209874428773,14.924906010449,12.9422283794124,4.26371503666151,7.96288325390209,19.0451109102004,13.2030840449729,22.6466659164077,15.6019041527883,13.9113914700792,12.5646145673243,21.9471750712112,18.0226668246248,16.1169561524958,15.4631951554236,20.436693425083,16.2838035912941,41.3980064209472,                      NaN,18.3338884794152,13.5480860475121,19.0468356289255,12.5032699191841,22.1436410469011,17.8262554695822,22.9360141786978,11.9071148029076,19.7809025545301,17.651728524199,28.7994077197021,20.0005582017224,17.7577509576085,18.3874003195715,,
21.0140031759114,19.3019957797395,20.5674324298067,17.0006755018597,19.6170658202804,23.66062761333,42.4878769311889,48.7752211450986,49.7890824760197,44.3067327068035,22.8721648048614,19.3590472234209,26.1504201472221,22.0641915219531,34.3308915150848,37.3696917880199,19.9292095578498,                      NaN,34.715807240794,45.2469925282797,23.4210756754256,18.4204602816937,31.9051695548441,32.831020427753,18.8887243223115,18.9537460281111,22.1103669846118,22.5648780269312,19.1956283768672,18.5198520156223,28.8987403517322,30.2307314879723,12.0419899154592,12.4600444192082,14.6596913660683,11.8988357749278,27.0073462935779,20.5178261815569,7.71066339902898,6.72338273834387,7.18577727189832,8.09126299949101,12.9373760083215,12.226166000581,13.2443510660046,14.5144037362112,10.1091228735112,9.39698587719376,8.58495915908964,                      NaN,9.5507788608882,7.87298118795432,9.64055058883927,12.5921873474001,10.1260585011446,10.9307534224012,15.3203572574184,12.1866382486485,12.063748127631,10.6019678295564,10.3042117427862,12.5840665992398,12.5712415239903,10.9336441112537,48.0090588827663,48.672816991288,41.7397438299828,52.2755812792187,27.207224559605,34.1755746185768,33.9525343177937,31.2477337096167,31.1426956804145,35.6717678722665,45.9495800550921,51.4747219482642,43.3795527688056,47.0648430738333,41.791951002844,40.6829570846363,55.3392546170751,                      NaN,43.5662286693257,34.3150664977834,48.4031639561171,52.065251687827,41.0266383091891,40.7095317653349,45.8652294310276,50.2337283491999,46.8532504665716,48.9365406459887,55.2841530597368,53.0802075463603,44.4366586530624,45.8541782557907,5.11538681969727,5.50188471912151,7.1943857842913,3.39031551874756,15.8403663884448,9.16945079328073,1.03898476448333,1.22882648386511,1.53747616377233,2.01245294389422,3.61240533315327,2.3426827346468,1.79538050675713,2.73908056423048,0.965404692898536,1.12790760774675,2.10441590830268,                      NaN,0.956429110184937,1.79752455963771,2.39192544467225,2.52300718959423,1.11490484244787,2.28051494333006,7.15080035284213,4.58228792401847,4.91728629786937,3.97129056166263,1.9129112876307,1.99956144285585,1.32562015912302,1.32670159703468,13.8195612061653,14.0632580906425,15.8387465898502,15.4345919252462,10.3279969380918,12.4765207932546,14.8099405875049,12.024835923075,10.3449684078954,9.91778347754474,14.6284737985712,14.5973820930876,15.4302955112101,13.6174811037721,12.8026299156607,11.4224576424036,14.0421607576825,                      NaN,11.2107561188072,10.7674352263431,16.1432843349457,14.3990934934845,15.8272287923742,13.2481794411801,12.7748886364008,14.0435994500215,14.0553481233156,13.9253229358604,13.3030955329789,13.8163123959212,12.7677393120924,11.6547445479484,,
7.70429145422345,9.40582606050926,4.40127852578163,1.41392981730435,5.16980520550535,7.66129453347982,28.7647169666428,7.82591509986156,36.6660376096962,21.5734873126069,4.02901906517938,0.423796771924213,7.56423237426107,8.04020253355925,41.2681379857463,41.4031081785789,10.2281336661492,                      NaN,17.3139997096349,13.5472943746406,0.880054316631442,0.781874536875971,4.64706383290984,5.11075378588197,6.07089704123879,0.867003058301669,10.2528752067568,7.68649366082434,10.0303836082729,1.46920117177954,37.0023127933772,25.0395360148362,10.3271025323079,8.07849006359913,5.69234508523926,1.1377490524055,3.84203823679772,2.77783107827246,6.43660208321836,0.887307024684409,4.21495480833752,2.0208756304946,7.7043205571752,0.300540969735384,6.62027370952703,3.31365244375087,7.96426616036435,3.88851774956122,6.32709037937593,                      NaN,2.04220975519688,1.58507680596459,1.35806352391718,0.526578261504729,2.21568055910653,0.866857784336994,12.6762190752137,0.646336547332073,8.61086161427456,5.76106802369905,7.99677006418784,1.05728217515723,9.56470496715724,4.27561736031581,70.8365415494476,73.0681415377035,83.1021619256766,95.8031575216013,85.9293845328363,85.2765981134339,57.6637719429682,90.1257568037734,55.0818803460898,74.3295983677096,80.6559730734662,98.6059556543258,78.5250961600232,83.4911215391376,42.6432915136804,50.1822092065146,75.1678371945022,                      NaN,78.3778083210739,83.2397641798189,96.1242690151452,97.7908625997202,90.3697700331133,92.7309380222962,68.7400036513914,97.6536871342615,70.755439773356,79.5876881070685,72.847410616591,96.0566301721796,43.0499778277149,65.1595826116341,7.13008280867759,4.8199679776283,3.38240918400326,0.599608689827417,2.35698156965925,0.901071106412112,3.26969783663582,0.206255716073683,1.34771348159817,0.478876863169961,4.9979136461307,0.0962598081954418,2.67058179470328,1.0080034143529,3.94716442750787,0.73959502771422,3.2281925991898,                      NaN,0.543589833186994,0.446987433559054,0.773242641987477,0.192315545965178,1.58113724314841,0.229916439077936,9.13650807198309,0.316774872809767,5.26637046636451,3.23347240154603,3.60062612181348,0.334748356858476,3.35468158736614,1.04109883955946,4.00198165534338,4.62757436055956,3.4218052792994,1.04555491886125,2.70179045520174,3.38320516840093,3.86521117053411,0.954765355607045,2.68941375427883,1.59716182602055,2.61277365804849,0.573446795819886,4.61981596148619,4.14702006919961,4.17713991270062,3.78656983763108,5.0487461607828,                      NaN,1.72239238090751,1.1808772060169,0.864370502319156,0.708369055933253,1.18634833172201,1.06153396840702,3.37637216017272,0.51619838729523,5.11445293924752,3.73127780686164,5.52480958913444,1.08213812402507,7.02832282438409,4.48416517365419,,
