,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,Ch33,Ch34,Ch35
S01,21.6424144358861,32.1295419407239,28.4140903657597,32.9434607013445,54.9044479620315,83.1146918074174,137.565099898477,266.898016915787,233.166018880999,198.609051834883,9.25852425499192,10.6577538321122,13.1405249497798,11.8031327110797,68.1212672745692,77.3295585806929,4.73683225470636,0,33.2293303845897,197.491139468823,21.4241433257967,27.9605185585007,54.713407166478,79.3469584812877,17.4813979155429,21.7744364335348,19.119556232233,7.31532727461971,3.27013507734635,2.83885907986952,14.3711987102122,10.7147494146441,17.670153796952,23.7787420505994,31.2785323708294
S02,9.39566388641035,11.7708627916094,11.7093391038768,9.25711303124384,8.10752683609364,5.93590585785385,11.7430877782622,9.8406572217416,19.5451073374822,13.0554406245224,4.02491443615759,4.93317547185344,9.74982831853182,6.74979028985083,10.1565850468859,5.6348251344106,2.29853787440989,0,3.70276137681529,14.5278292738866,6.08366697722953,5.52112050678775,11.8372852165,6.22062393514928,6.07271068979939,8.10806689465189,9.66006814224838,4.90492443148496,1.78287320014804,1.65591867822847,4.89558618205123,2.46615113613633,16.4473300486644,12.2509977047723,0.888587393672903
S03,15.2325144444369,14.7689085727285,9.61793524978348,8.19558274002623,8.51836482682356,9.53453407851469,12.3908644656339,14.0102380991231,24.4811345334275,23.3376655449697,4.74831610799327,3.34133689084428,5.86437356740718,5.85163844972813,16.680518483678,13.2487136653411,3.3614423502112,0,9.9484443555431,21.1525330763751,5.54651734032347,4.87940840044971,12.8569531786403,13.9279215762861,9.88857056018084,10.3816052950834,14.027160091377,6.89773467756301,1.94415903337772,1.8231834714993,10.3183957999391,4.60345973662211,4.17246405336263,2.40557889744132,0.86567199480569
S04,176.741655607101,165.509035213803,52.4240064850315,51.5410868984185,47.4489315139097,55.1988048877246,57.6877014203524,80.0565275795887,82.9643928566386,82.602279385741,29.6381031694298,35.0558853278016,7.61668462755258,10.5392486731233,28.5385642494233,35.5587968176725,21.5823356959147,0,23.7859506022928,68.6852474701919,25.3759769086814,33.4834846942609,29.5989695487295,36.0834942114624,91.1705894426306,70.5354774118489,120.071645578064,68.3291559155484,10.4600620150374,10.3548272776971,10.3149018688618,8.19832629782986,94.5495400318077,62.316260183192,3.0961035020591
S05,35.5992572298046,33.9493146911395,18.9998685007145,15.0668398519975,18.4996092086982,17.7746089635662,20.9852895906233,24.3673636826864,22.6347849269453,20.359810199464,8.66041531751141,7.8757046631669,6.49923721790716,6.98888478686462,16.1300409661106,14.5433625109983,6.76567739452025,0,8.87560264238487,19.4147582045662,8.89827441107553,8.93567431625854,15.3280233494157,13.7670543277007,19.9503108501011,16.9765881689042,28.7430670698744,12.9562667515627,3.26107316769909,2.940326725819,7.02937903855958,4.83512594725425,10.9586262894697,11.4616601955793,4.3214151931308
S06,7.53423585206692,7.26075531235121,4.75062076539862,4.73636305717792,4.57549554920946,4.39202919281023,4.7885228156967,6.17256226470129,6.49057250065193,5.71063756916774,1.81433573430785,1.77756952108793,2.04221567223224,2.54258703850144,3.23402883487437,3.84457165920812,0.963917565939661,0,2.54025457104227,5.6321139348973,14.2368373613513,3.67884093837097,3.09647677174025,4.39213733888604,3.60957662724253,2.60909814263884,8.16964841685549,1.83289929174103,0.96874520598275,0.742855253443159,1.36881745803489,1.13113961789482,5.81229305608373,3.19100218079135,2.98697426512033
S07,39.1004141601242,32.8078558944539,17.9459581467564,16.6820625163632,23.3265477137292,22.5437579231192,49.4067432346433,60.6397902173356,103.993682927074,129.648825772788,7.32938405336685,7.0472597848582,7.14585092331847,6.09167236639031,28.0275165961405,40.7177833750855,4.4487222942118,0,32.8219872922573,110.540599125286,14.5418792181772,9.96622859913458,21.503861754959,23.1785759850213,15.4668304106681,14.9919165233172,33.1277821081385,9.87230629897058,3.97849859394523,2.96789120470446,8.8138101749063,10.0898306864642,51.9397288959325,52.7801225521064,64.6701342057174
S08,16.7453374075583,12.7222018162623,9.35803747892271,7.3248483936349,9.41638188840101,9.6506691599285,14.5537479903812,19.640203827142,20.2885373235203,18.6363848811529,4.28783149527741,4.60740017922576,3.64725375055152,3.27082770936947,10.8976375230123,11.3001092692175,3.16988730722803,0,6.75290377597497,17.916815813315,4.91027370522294,5.11546084300111,8.24787995471301,7.50903744220022,8.40940305791088,6.9799753738432,11.3521446246539,6.44288452619026,1.65852860915621,1.52287492095164,3.92149542740284,3.31864542706759,19.8942060854337,10.0436926727382,5.45617775640791
S09,63.1649319229904,56.2756823207169,12.7331853737421,12.8299202832176,16.6649896946897,13.7538929896524,22.078159230445,32.4115452765269,26.7473939173283,32.5059816548132,7.50367608274128,7.71219501885949,4.37743848028747,3.44419613628615,12.2164081134301,13.907693167513,6.84464925732525,0,10.9948430890479,25.7689425891044,8.59882277031919,6.87247177355332,11.3957956588549,11.0676375987176,16.4514977417859,16.7803230037803,47.0708922529815,15.2928548301113,2.78986431068458,2.4807450668606,4.29760732649082,3.90933568004913,45.7689836946179,53.7279494308069,22.509289673147
S10,15.2894523841142,15.5800881060054,6.10413985273908,6.24294166885499,5.83448911171618,6.24728043328508,23.3623367295924,30.4450980026993,53.5317738831925,49.9288699063944,3.31185015530347,3.50604875628235,2.19110507184395,2.56702636212287,20.9311013903638,21.751757358058,3.17999762811428,0,16.5158537112141,43.341619888782,3.54548143326428,3.16218380179338,9.06015270107755,9.61784426750227,8.67846411171729,6.88502612941358,13.9048803142865,5.93148856291691,1.4254163506226,1.36062738217639,5.02338835001463,4.29387648380332,5.18425433364838,4.43313648792401,3.24606479073774
