   2.5622994409398294e+00	   9.9414417689871937e-01	   3.2130228190484611e+00	   2.7711340516024845e+00	   2.8541746859121693e+00	   1.2993876737666503e+00	   3.7583716855974036e+00	   3.4630856775728289e+00	   3.3599881666621338e+00	   3.4925610063719108e+00	   3.3789262224955241e+00	   5.9407399384458621e+00	   6.9044608380738364e+00	   1.0213571016378262e+01	   4.9012497912101400e+00	   5.4615469709353057e+00	   4.0435203791156438e+00	                      NaN	   6.5565800704936716e+00	   3.3557997184688202e+00	   1.0770618329973802e+00	   5.4210733725754459e+00	   5.4790297072946306e+00	   5.5796961001457577e+00	   1.1727836403382681e+00	   7.3198132464321075e-01	   1.2795841292784753e+00	   4.3664686946858771e+00	   7.2638039682488751e+00	   7.7798280781159637e+00	   7.2444983409785664e+00	   8.5519134882896779e+00	   5.4402465597588712e-01	   7.7224792247134877e-01	   8.8016206106963182e+00	
   2.1521639677527947e+01	   1.9358589409841738e+01	   1.8369041927963380e+01	   1.8851881523894694e+01	   8.1232030428094770e+00	   1.0396841993298095e+01	   6.2028275924224374e+00	   5.1364915422199102e+00	   5.3708497624545188e+00	   5.6669137809473860e+00	   2.4683250888741885e+01	   4.0357973452115552e+01	   8.6355293451063879e+00	   1.5832469923911768e+01	   6.0264055565809755e+00	   5.7911185334770385e+00	   1.4238999046224976e+01	                      NaN	   5.5658142121279690e+00	   5.4978011624206102e+00	   1.6221836936496633e+01	   2.3160976456768758e+01	   5.9592158282926091e+00	   5.8249818079574958e+00	   2.5199559175062614e+01	   2.3218308253753889e+01	   1.8191696609321554e+01	   1.7710005930050656e+01	   1.3600001074323700e+01	   2.6037676011375005e+01	   5.9866329706646209e+00	   5.5284293672589806e+00	   2.4794887468612988e+01	   2.3277796510687811e+01	   1.8661653229463806e+01	
   1.8422330602200574e+01	   2.7461458338753026e+01	   7.5908676617826698e+00	   3.0983750510068219e+01	   1.9540829614966189e+01	   2.6313577527253400e+01	   1.9074235339779904e+01	   9.7888822284556021e+00	   1.2803215511838239e+01	   1.3132348733053265e+01	   7.7566923046810272e+00	   3.0160354719047376e+01	   2.9110531575972338e+01	   3.1212255628911834e+01	   2.2495447690354084e+01	   2.0868503945992366e+01	   1.7679669616519543e+01	                      NaN	   2.1060585122770910e+01	   1.3187380622625220e+01	   2.0156603961271593e+01	   4.8215169469259486e+01	   2.2801273205120783e+01	   2.2777311521753617e+01	   1.9355373775375725e+01	   3.7977555770990016e+01	   2.1240237576678769e+01	   1.2163726088699844e+01	   2.3394312222007041e+01	   2.4417605298450955e+01	   2.6997687159326532e+01	   2.3368987508172378e+01	   1.5743172103619715e+01	   3.4083350984503767e+01	   2.6041329359169325e+01	
   2.2957569336599136e+01	   1.9010160108558814e+01	   1.5543964830429161e+01	   1.3031930563204789e+01	   2.7715825550616881e+01	   3.3777664569878127e+01	   1.4666187862185302e+01	   1.1335397622517606e+01	   1.2480852433820711e+01	   1.2966455508143618e+01	   2.8381199282510877e+01	   3.0775350812362717e+01	   2.0483651895772766e+01	   1.3595836052374754e+01	   1.3707475928174768e+01	   1.2185786229771212e+01	   1.6766461698080175e+01	                      NaN	   1.2770779016751476e+01	   1.3003100652015922e+01	   1.4963652349186503e+01	   2.1653820113411992e+01	   1.6967566527171513e+01	   1.4442868944050153e+01	   3.1866288374475321e+01	   2.5651130259276272e+01	   1.5544429846351685e+01	   2.2840756698781071e+01	   2.3500904964615550e+01	   2.2573951206302969e+01	   1.2764245479383519e+01	   1.3708311058936390e+01	   1.3190695613572178e+01	   7.1404863502803524e+00	   1.7356182396585094e+01	
   1.7037611042037383e+01	   1.7317833272502554e+01	   1.2772041565156368e+01	   1.4483190116087794e+01	   2.0627872789105894e+01	   3.0212964648104347e+01	   1.6606654602345600e+01	   1.3156986258707146e+01	   1.6756564067623028e+01	   1.4732599695470247e+01	   1.6359158023633860e+01	   1.7247875966765644e+01	   2.3209765761453156e+01	   2.3455280233432610e+01	   1.8470373804911699e+01	   1.5656239157283855e+01	   1.5089977133781799e+01	                      NaN	   1.6923422999654882e+01	   1.5841533490159785e+01	   2.2209622613431588e+01	   2.4332190904957756e+01	   1.7579112511982213e+01	   1.9347036277604687e+01	   1.6438090570621995e+01	   1.7337560040790994e+01	   1.6633094847837498e+01	   1.5513045897303160e+01	   1.8716944122903801e+01	   2.0294216957685578e+01	   2.3091234311204826e+01	   1.8297966073268547e+01	   1.7833804740916179e+01	   1.6367813278978321e+01	   1.3768704212669100e+01	
   8.1131907663979117e+00	   3.3385315476026265e+00	   3.0154439915598101e+00	   8.8678678419860599e+00	   9.0163481317569936e+00	   1.6936860672884531e+01	   9.4254413892531304e+00	   1.0907913656041552e+01	   1.0257485759512990e+01	   1.1606712970526976e+01	   7.6269976603600149e+00	   8.7254653072802757e+00	   1.2583547649402121e+01	   1.5418193919431994e+01	   1.0381777648752143e+01	   9.0703795863756493e+00	   7.4720923037155167e+00	                      NaN	   8.0598720590206518e+00	   1.0689172085346417e+01	   1.0920613567861420e+01	   1.9114174806319529e+01	   1.2897760538127342e+01	   1.6051694179003430e+01	   2.4903387846278506e+00	   3.4796399120437971e+00	   8.9353670184173666e+00	   6.2513445688962301e+00	   8.4626818024994002e+00	   1.0347832743676722e+01	   8.1560944563563158e+00	   8.6774901660257662e+00	   1.6174793557425509e+00	   2.6459931436519808e+00	   6.4699752890848963e+00	
   2.1043665234786006e+00	   2.9887014013932784e+00	   1.9602840955929235e+00	   1.7941940681948738e+00	   1.2038340385107983e+01	   1.0808647816136029e+01	   1.0075979737077471e+01	   1.2426870258750531e+01	   7.7551339667289012e+00	   1.0728757465556791e+01	   7.6229961545452642e+00	   5.4728175912387229e+00	   1.5121362338260210e+01	   1.1388353440045639e+01	   1.2029777047076481e+01	   1.3269000518430238e+01	   4.2014519426222101e+00	                      NaN	   1.3372145101535285e+01	   1.0235035668132921e+01	   4.8516061080106665e+00	   6.9201679059454762e+00	   1.0966748839203545e+01	   1.3124817351486451e+01	   2.4173064423819057e+00	   1.9834213934141789e+00	   2.4475841242904237e+00	   2.6942961337319589e+00	   1.1945590092037213e+01	   1.1506742276005323e+01	   1.3100217552805669e+01	   1.4245309647295862e+01	   1.4713401812289484e+00	   4.9943008454807863e-01	   8.8955928876560293e+00	
   1.2028605761670134e+01	   1.4601511891454624e+01	   2.2960783163444023e+00	   4.0101131481988581e+00	   1.0516025396877877e+01	   7.9340976400418954e+00	   1.0465330641419579e+01	   7.8135360214950547e+00	   1.5844312891217371e+01	   1.5435282293332170e+01	   1.3058964285566265e+01	   1.3541889831366138e+01	   1.0921161529420656e+01	   9.6359202464948801e+00	   1.0011529048730893e+01	   9.3546420369263270e+00	   5.9384300074297638e+00	                      NaN	   9.5102048757185162e+00	   1.5753155707160952e+01	   1.0559515520390427e+01	   1.1996663313232855e+01	   9.0399403526335753e+00	   8.9257198469268033e+00	   1.4461220040758452e+01	   1.4101954453291162e+01	   1.1143074199082440e+01	   8.6902866098689380e+00	   6.4004694629125609e+00	   6.1644466974893337e+00	   1.0005811439287481e+01	   8.7887439686149573e+00	   2.7617119636816234e+00	   1.3652275975989012e+01	   1.8790080853054292e+01	
   8.9570159226692230e+00	   1.0151512636214816e+01	   1.1302030300825336e+01	   1.1052829763927985e+01	   1.3803747670457184e+01	   1.6709456656844978e+01	   8.5411493485688599e+00	   6.3047156285912562e+00	   7.5319247520707373e+00	   7.3153624964845250e+00	   1.0472495302828163e+01	   1.1802974229807285e+01	   1.2717800754905340e+01	   1.3801084217809706e+01	   1.0941420837927074e+01	   9.2715718626956942e+00	   8.5150960045044641e+00	                      NaN	   1.0047067028005182e+01	   7.6658691252199320e+00	   9.4073946915686566e+00	   1.0685759272118982e+01	   1.0524761554389318e+01	   1.0329108533919342e+01	   1.3634237673987057e+01	   9.2043958491473461e+00	   9.7259676347202735e+00	   9.3442971857130495e+00	   1.0281478840735639e+01	   1.2108838462267514e+01	   1.3087053498831766e+01	   1.0864815405824203e+01	   7.9955037020079764e+00	   9.9117221115010956e+00	   1.1922913036382251e+01	
   1.2288184060293387e+01	   6.0236666554150320e+00	   6.5257893205269966e+00	   1.4877736751492470e+00	   2.7694780542343165e+00	   2.3117124685882393e+00	   4.2067124917145513e+00	   1.1535423392410382e+00	   4.6700664225571913e+00	   2.4959201552357353e+00	   6.5669022685675618e+00	   5.1644840882900889e-01	   1.0239444380718941e+01	   2.7521748037261253e+00	   6.1355308889412328e+00	   4.1018024838617917e+00	   4.7401460039995316e+00	                      NaN	   2.5829863273974762e+00	   2.0469735307931702e+00	   2.2483020841924479e+00	   6.0677668291743247e-01	   1.4958621904134703e+00	   9.6003107717602465e-01	   1.3594775219375583e+01	   1.1395843088363948e+00	   7.5542927906900106e+00	   3.6900395258808492e+00	   6.9518854331211175e+00	   1.5024270549819969e+00	   8.2911402798609330e+00	   4.5752163102000187e+00	   4.9482394835240893e+00	   2.3927984850881590e+00	   1.4277729076800341e+01	
