   2.7742538271462980e+00	   1.2612761451746324e+00	   2.7511782304893893e+00	   2.1509183029505214e+00	   8.6107458631034852e+00	   1.8754900704685440e+00	   8.1139048074108135e+00	   6.0067653352338359e+00	   5.6550658459641978e+00	   5.8096394980225554e+00	   2.9575753402803517e+00	   3.6897339700141805e+00	   7.4853188548573524e+00	   8.9882033947458329e+00	   7.2348251781934287e+00	   6.9777625909169334e+00	   4.3089758534902058e+00	                      NaN	   1.0370382297700708e+01	   5.6461351543783236e+00	   1.0151791054298471e+00	   5.4195648977679483e+00	   8.0489393140622596e+00	   6.5652149989090951e+00	   9.2783128626533573e-01	   9.3919154658960446e-01	   2.4180408816106342e+00	   2.9679096110419936e+00	   1.3928437362205671e+01	   7.3084564736490316e+00	   9.6573457080695704e+00	   1.0184816104316720e+01	   3.7314381165296695e-01	   3.9714949484713274e-01	   5.8883037474167734e+00	
   6.2871748944773289e+00	   5.7747218423898623e+00	   6.0616136736561730e+00	   8.2667861190613401e+00	   1.4982775908231424e+01	   1.9103641191614042e+01	   1.8139470879883120e+01	   1.3209398602298302e+01	   1.5228091147023564e+01	   1.4605949253380590e+01	   8.5722148377392333e+00	   9.6441438286730925e+00	   1.7623301962660083e+01	   2.0801638863238381e+01	   1.7640840087309869e+01	   1.8593648318643311e+01	   1.4022442099382108e+01	                      NaN	   1.6690849369450898e+01	   1.4446076449711819e+01	   1.0781164097104726e+01	   1.3964851851976340e+01	   1.8207944208543676e+01	   2.0228034907565558e+01	   6.2048056877307411e+00	   4.2783448013239456e+00	   5.9914131911301896e+00	   3.7324254631719191e+00	   1.8273562283600164e+01	   1.5778182176883234e+01	   1.6877487561994485e+01	   1.9441616232601643e+01	   1.6575551855980641e+00	   2.0264455719360663e+00	   6.2058034445156185e+00	
   9.7642859305439842e+00	   8.4146000819224209e+00	   8.8081449582233038e+00	   8.3394925861303086e+00	   1.2627516673483651e+01	   1.1204843926149143e+01	   1.2926872133182474e+01	   9.2184719970049720e+00	   6.6105615619599130e+00	   7.2229538333297167e+00	   6.0173688868104014e+00	   1.0245914486447962e+01	   1.0356602082763015e+01	   9.6628091425986167e+00	   7.6297334456480694e+00	   8.5732660394052065e+00	   7.4866811342969548e+00	                      NaN	   7.2060601531276927e+00	   7.9597954871836212e+00	   1.2306208612347762e+01	   1.1335868908786155e+01	   1.1078546400225090e+01	   1.0192152045610356e+01	   9.7920151246644895e+00	   7.5345943752231292e+00	   1.0293052392928095e+01	   5.5669376678976601e+00	   1.0420204208654653e+01	   1.0728983225979606e+01	   6.6204282623072821e+00	   8.8361978960360990e+00	   1.9879019193967631e+00	   4.9456099090913179e+00	   7.8108952904086619e+00	
   1.0272083939062075e+01	   1.0727890597900451e+01	   8.4047896028005233e+00	   9.1191992329562410e+00	   1.3827778092127730e+01	   1.2088638361497960e+01	   1.1510966935955217e+01	   1.0311354874048964e+01	   9.3648312314829862e+00	   1.0049770359218673e+01	   1.4196564316724089e+01	   1.4059523083587807e+01	   1.5444022431538828e+01	   1.2595047646753669e+01	   1.0755261028296784e+01	   1.0063740034009697e+01	   1.7589827672251811e+01	                      NaN	   1.1764728942371093e+01	   1.0725584043709732e+01	   1.2820357805858565e+01	   1.3248826483225464e+01	   1.3978511149617098e+01	   1.1885696894539578e+01	   1.0882291201971261e+01	   1.2775017106505009e+01	   1.1927683927416380e+01	   1.5666583188557240e+01	   1.6610018517033168e+01	   1.6511424144612032e+01	   1.1916333408748084e+01	   1.2489267765318852e+01	   3.0794805971659271e+00	   2.8884107516572066e+00	   6.2666503649867353e+00	
                      NaN	   8.4698608067700292e+00	   5.0685521663020152e+00	   5.0331096528601291e+00	   1.0084027825501911e+01	   8.6049108721905903e+00	   1.3219877715340663e+01	   9.4447989404539161e+00	   1.1053865056722435e+01	   9.3070895450312054e+00	   1.0144072759110735e+01	   9.4330383059429277e+00	   1.0506887862445966e+01	   1.0563797566405842e+01	   1.2864329523144754e+01	   9.3703335520173887e+00	   1.7438345922737920e+01	                      NaN	   1.3164429102356298e+01	   1.1064214595944390e+01	   8.8168713418809013e+00	   9.1535124789589677e+00	   1.2563484672737257e+01	   1.0421659549873011e+01	   7.2061119909729632e+00	   8.2855278644168830e+00	   1.0162537714851878e+01	   1.4769515291888638e+01	   1.3301002704801130e+01	   1.4958158184264173e+01	   1.3620765948934904e+01	   1.2516419735440904e+01	   1.3472778160784029e+00	   1.2622487660006092e+00	   7.8667943561130400e+00	
   1.1687825672748245e+01	   7.8333153138685079e+00	   9.0052053121555655e+00	   1.7501741500384810e+01	   1.9233539169579515e+01	   2.4649921305233239e+01	   2.3238716779240914e+01	   2.2001069676393755e+01	   2.1197595502957412e+01	   2.2872874066233013e+01	   1.9246032903868620e+01	   2.2003750403400822e+01	   2.0753034701280313e+01	   2.1952084339588176e+01	   2.1636825396768486e+01	   2.1209046322685964e+01	   1.9874336165675889e+01	                      NaN	   2.2252479672304258e+01	   2.2492397000239848e+01	   1.7945897121754889e+01	   2.3730481269088237e+01	   2.2682151686342642e+01	   2.2732894407666862e+01	   5.9732669162675434e+00	   1.1088364093215032e+01	   1.2752604694172595e+01	   1.4661815756650141e+01	   2.1781773642282872e+01	   2.2561955286804974e+01	   2.0544532204712628e+01	   2.0403263222457170e+01	   1.4785401178502786e+00	   3.4857095898141415e+00	   1.4817183977576390e+01	
   2.4359558687181688e+00	   5.1965019569636466e+00	   3.8802811717780781e+00	   4.0301422795220514e+00	   5.6483484507853685e+00	   7.5300715020127047e+00	   8.5197745252713819e+00	   1.4363229979492379e+01	   9.6562667420341448e+00	   8.8581083652783974e+00	   9.2091725769291948e+00	   7.8866524796027084e+00	   9.4516552462725301e+00	   1.3452541917566510e+00	   1.2178132361481858e+01	   1.1997048678702713e+01	   1.1418705735696308e+01	                      NaN	   1.2150206215681649e+01	   1.0379754306888977e+01	   5.7704784662331807e+00	   7.7764449183506086e+00	   1.2697165427296659e+01	   1.2160355285246832e+01	   4.7400195224280344e+00	   4.7725691816338767e+00	   4.8932694745385579e+00	   8.9788917485984250e+00	   2.2185788826660899e+00	   7.4089815450597927e+00	   1.2620133178370235e+01	   1.2957872392891689e+01	   8.3137922142618348e-01	   3.2358590319101477e-01	   3.4704348996037804e+00	
   1.8962974746695796e+01	   1.9753677875478012e+01	   1.5601881517473949e+01	   1.7033300997569658e+01	   2.3131547167781445e+01	   2.5692157913193935e+01	   2.4163426327523670e+01	   2.1016670017001449e+01	   1.8514514615588443e+01	   1.6910815909074362e+01	   2.5377213373135977e+01	   2.4234012004356696e+01	   1.8636407167786526e+01	   2.2699700200590264e+01	   2.0185888933354111e+01	   1.8667328622271626e+01	   3.5176531355014582e+01	                      NaN	   1.8860142805337503e+01	   1.8733836121342108e+01	   2.5562311423153343e+01	   2.2868695032634566e+01	   2.4038162725213915e+01	   2.4744917240111427e+01	   2.4917639609284702e+01	   1.9020721633627772e+01	   2.2448736289240976e+01	   2.4702838660249775e+01	   2.7562514264422749e+01	   2.2956185728715280e+01	   1.9318492911352010e+01	   1.9369852425072036e+01	   6.0345382588025842e+00	   4.1139504635670097e+00	   1.1110424971541786e+01	
   8.2249500750235782e+00	   7.3446520475502206e+00	   7.0565372417300525e+00	   4.3648363202908707e+00	   1.0720546007224781e+01	   8.4505067890245886e+00	   9.2982528179703294e+00	   5.3939688613192267e+00	   6.9510020453688481e+00	   6.1125190416540320e+00	   8.9821386353178703e+00	   1.1858139023742503e+01	   1.2668013476254163e+01	   1.1730702787491630e+01	   1.1581718952203927e+01	   9.4731705480104047e+00	   1.3114359373141859e+01	                      NaN	   1.0039830356521774e+01	   7.6677521604374990e+00	   1.0132103923194688e+01	   4.5591165828977216e+00	   1.2176461423335212e+01	   1.1110320049383718e+01	   7.2410074179771566e+00	   3.2955164007618554e+00	   9.9842093911081058e+00	   9.0907484810564050e+00	   1.1733981448377740e+01	   9.2449618527615680e+00	   1.2204414436652479e+01	   9.6869523569728422e+00	   3.1843033589972674e+00	   1.8327481528162135e+00	   8.0100453343678879e+00	
   1.8025441986371695e+00	   1.8213114494543832e+00	   4.0406501736025700e+00	   1.8422174025713234e+00	   6.1613686878148357e+00	   4.4100107520727265e+00	   6.0150582598323439e+00	   2.4060703255489977e+00	   6.2556033078570046e+00	   3.1215971716640376e+00	   3.3558041582393292e+00	   6.5034198608586835e-01	   7.3346194464506382e+00	   7.3583102356909897e+00	   6.1718856866931588e+00	   8.0350268391534456e+00	   5.7070701870202596e+00	                      NaN	   5.6567388468737159e+00	   2.3373359196413599e+00	   1.7445792867236454e+00	   1.0363081630254707e+00	   3.1333194125779618e+00	   3.1272631001024562e+00	   3.8705025037329879e+00	   4.6167471414855560e-01	   2.0309080762046730e+00	   4.8054205517062920e+00	   8.1161201737687705e+00	   3.3483675011095704e+00	   1.1546387808466326e+01	   1.0039815365395787e+01	   8.3460665243973375e-01	   1.5873307457892731e+00	   3.9914056490970897e+00	
